location,time_seq,gen_capacity,CL,GC,GG
5,667,1.0,0.493,0.0,0.0
5,668,1.0,0.439,0.0,0.0
5,670,1.0,0.485,0.0,0.0
5,671,1.0,0.305,0.0,0.0
5,672,1.0,0.137,0.0,0.0
5,674,1.0,1.931,0.0,0.0
5,675,1.0,1.712,0.0,0.0
5,676,1.0,0.056,0.0,0.0
5,678,1.0,0.056,0.0,0.0
5,679,1.0,0.131,0.0,0.0
5,680,1.0,0.056,0.0,0.0
5,683,1.0,1.448,0.0,0.0
5,684,1.0,0.237,0.0,0.0
5,686,1.0,0.183,0.0,0.0
5,692,1.0,0.064,0.0,0.206
5,695,1.0,0.058,0.0,0.275
5,696,1.0,0.162,0.0,0.288
5,697,1.0,0.084,0.0,0.288
5,698,1.0,0.34,0.0,0.288
5,699,1.0,0.117,0.0,0.281
5,700,1.0,0.155,0.0,0.244
5,701,1.0,0.09,0.0,0.231
5,702,1.0,0.062,0.0,0.213
5,703,1.0,0.152,0.0,0.119
5,704,1.0,0.134,0.0,0.094
5,705,1.0,0.14,0.0,0.019
5,706,1.0,0.162,0.0,0.0
5,708,1.0,0.313,0.006,0.0
5,709,1.0,0.175,0.0,0.0
5,711,1.0,0.35,0.0,0.0
5,716,1.0,0.606,0.0,0.0
5,717,1.0,0.486,0.0,0.0
5,718,1.0,0.427,0.0,0.0
5,719,1.0,0.386,0.0,0.0
5,720,1.0,0.384,0.0,0.0
5,721,1.0,2.106,0.0,0.0
5,722,1.0,2.161,0.0,0.0
5,725,1.0,0.135,0.0,0.006
5,726,1.0,0.19,0.006,0.0
5,728,1.0,0.121,0.0,0.0
5,729,1.0,0.059,0.0,0.0
5,730,1.0,0.122,0.0,0.0
5,731,1.0,0.975,0.0,0.0
5,732,1.0,0.346,0.0,0.0
5,734,1.0,0.125,0.0,0.0
5,735,1.0,1.447,0.0,0.0
5,738,1.0,0.09,0.0,0.119
5,739,1.0,0.1,0.0,0.163
5,744,1.0,0.247,0.0,0.288
5,746,1.0,0.219,0.0,0.288
5,747,1.0,0.378,0.0,0.275
5,748,1.0,0.306,0.0,0.256
5,749,1.0,0.269,0.0,0.238
5,750,1.0,0.211,0.0,0.131
5,752,1.0,0.214,0.0,0.088
5,754,1.0,0.22,0.0,0.006
5,755,1.0,0.301,0.0,0.0
5,756,1.0,0.533,0.0,0.0
5,757,1.0,0.302,0.0,0.0
5,758,1.0,0.362,0.0,0.0
5,759,1.0,0.368,0.0,0.0
5,760,1.0,0.411,0.0,0.0
5,761,1.0,0.325,0.0,0.0
5,763,1.0,0.325,0.0,0.0
5,764,1.0,0.387,0.0,0.0
5,765,1.0,0.374,0.0,0.0
5,766,1.0,0.501,0.0,0.0
5,769,1.0,2.116,0.0,0.0
5,770,1.0,1.923,0.0,0.0
5,771,1.0,1.67,0.0,0.0
5,772,1.0,0.056,0.0,0.0
5,773,1.0,0.134,0.0,0.0
5,776,1.0,0.183,0.0,0.0
5,777,1.0,0.116,0.0,0.0
5,779,1.0,0.074,0.006,0.0
5,780,1.0,0.113,0.0,0.0
5,781,1.0,0.574,0.0,0.0
5,782,1.0,1.041,0.0,0.0
5,783,1.0,0.152,0.0,0.0
5,784,1.0,0.117,0.0,0.0
5,786,1.0,0.143,0.0,0.119
5,787,1.0,0.126,0.0,0.163
5,788,1.0,0.247,0.0,0.2
5,789,1.0,0.17,0.0,0.231
5,790,1.0,0.132,0.0,0.256
5,791,1.0,0.301,0.0,0.269
5,792,1.0,0.282,0.0,0.281
5,795,1.0,0.196,0.0,0.275
5,796,1.0,0.203,0.0,0.256
5,797,1.0,0.186,0.0,0.244
5,798,1.0,0.147,0.0,0.206
5,799,1.0,0.174,0.0,0.175
5,800,1.0,0.063,0.0,0.1
5,801,1.0,0.093,0.0,0.019
5,802,1.0,0.156,0.0,0.0
5,804,1.0,0.303,0.0,0.0
5,808,1.0,0.56,0.0,0.0
5,809,1.0,0.468,0.0,0.0
5,810,1.0,0.478,0.0,0.0
5,811,1.0,0.507,0.0,0.0
5,814,1.0,0.437,0.0,0.0
5,815,1.0,0.344,0.0,0.0
5,816,1.0,0.343,0.0,0.0
5,817,1.0,1.957,0.0,0.0
5,818,1.0,2.148,0.0,0.0
5,819,1.0,2.286,0.0,0.0
5,820,1.0,2.088,0.0,0.0
5,821,1.0,1.485,0.0,0.0
5,822,1.0,0.231,0.006,0.0
5,823,1.0,0.182,0.0,0.0
5,824,1.0,0.169,0.0,0.0
5,825,1.0,1.099,0.0,0.0
5,826,1.0,0.067,0.0,0.0
5,828,1.0,0.341,0.0,0.0
5,829,1.0,0.795,0.0,0.0
5,835,1.0,0.294,0.0,0.169
5,836,1.0,0.25,0.0,0.206
5,837,1.0,0.173,0.0,0.238
5,838,1.0,0.468,0.0,0.256
5,839,1.0,0.404,0.0,0.275
5,840,1.0,0.197,0.0,0.288
5,841,1.0,0.174,0.0,0.288
5,843,1.0,0.198,0.0,0.275
5,844,1.0,0.224,0.0,0.263
5,845,1.0,0.23,0.0,0.244
5,846,1.0,0.25,0.0,0.206
5,847,1.0,0.204,0.0,0.181
5,848,1.0,0.19,0.0,0.1
5,849,1.0,0.185,0.0,0.019
5,850,1.0,0.075,0.0,0.0
5,851,1.0,0.113,0.0,0.006
5,852,1.0,0.41,0.0,0.0
5,853,1.0,0.65,0.0,0.0
5,854,1.0,0.937,0.0,0.0
5,855,1.0,0.393,0.0,0.0
5,856,1.0,0.493,0.0,0.0
5,857,1.0,1.196,0.0,0.0
5,858,1.0,0.793,0.0,0.0
5,859,1.0,0.568,0.0,0.0
5,860,1.0,0.39,0.0,0.0
5,861,1.0,0.389,0.0,0.0
5,863,1.0,0.321,0.0,0.0
5,865,1.0,1.972,0.0,0.0
5,866,1.0,1.888,0.0,0.0
5,867,1.0,1.956,0.0,0.0
5,868,1.0,1.935,0.0,0.0
5,872,1.0,0.052,0.0,0.0
5,873,1.0,0.149,0.0,0.0
5,874,1.0,0.146,0.0,0.0
5,875,1.0,1.436,0.0,0.0
5,876,1.0,0.272,0.0,0.0
5,877,1.0,0.101,0.0,0.0
5,879,1.0,0.181,0.0,0.0
5,880,1.0,0.271,0.0,0.019
5,881,1.0,0.06,0.0,0.081
5,882,1.0,0.075,0.0,0.1
5,884,1.0,0.101,0.0,0.181
5,888,1.0,0.635,0.0,0.119
5,889,1.0,0.132,0.0,0.113
5,890,1.0,0.189,0.0,0.2
5,891,1.0,0.315,0.0,0.131
5,893,1.0,0.28,0.0,0.156
5,894,1.0,0.231,0.0,0.038
5,896,1.0,0.189,0.0,0.025
5,897,1.0,0.141,0.0,0.013
5,898,1.0,0.211,0.0,0.013
5,899,1.0,0.77,0.006,0.0
5,900,1.0,1.26,0.0,0.0
5,901,1.0,1.21,0.0,0.0
5,902,1.0,1.001,0.0,0.0
5,903,1.0,1.199,0.0,0.0
5,905,1.0,1.757,0.0,0.0
5,906,1.0,1.285,0.0,0.0
5,910,1.0,0.373,0.0,0.0
5,911,1.0,0.24,0.0,0.006
5,912,1.0,0.285,0.0,0.0
5,913,1.0,1.957,0.006,0.0
5,915,1.0,1.915,0.0,0.0
5,916,1.0,2.051,0.0,0.0
5,917,1.0,1.985,0.0,0.0
5,918,1.0,1.384,0.0,0.0
5,919,1.0,0.127,0.0,0.0
5,920,1.0,0.098,0.0,0.0
5,922,1.0,0.122,0.006,0.0
5,924,1.0,0.393,0.0,0.0
5,925,1.0,0.064,0.0,0.0
5,926,1.0,0.079,0.0,0.0
5,929,1.0,0.156,0.0,0.05
5,930,1.0,0.194,0.0,0.125
5,931,1.0,0.171,0.0,0.163
5,932,1.0,0.243,0.0,0.2
5,933,1.0,0.798,0.0,0.238
5,935,1.0,0.511,0.0,0.275
5,936,1.0,0.217,0.0,0.288
5,937,1.0,0.168,0.0,0.288
5,940,1.0,0.247,0.0,0.256
5,941,1.0,0.125,0.0,0.175
5,943,1.0,0.184,0.0,0.063
5,944,1.0,0.325,0.0,0.056
5,947,1.0,0.278,0.0,0.006
5,948,1.0,0.525,0.0,0.0
5,950,1.0,1.049,0.0,0.0
5,951,1.0,0.517,0.0,0.0
5,952,1.0,0.564,0.0,0.0
5,955,1.0,0.51,0.0,0.0
5,956,1.0,0.401,0.0,0.0
5,957,1.0,0.484,0.0,0.0
5,960,1.0,0.07,0.0,0.0
5,962,1.0,1.932,0.0,0.0
5,963,1.0,1.9,0.0,0.0
5,964,1.0,1.984,0.0,0.0
5,965,1.0,0.92,0.0,0.0
5,966,1.0,0.068,0.0,0.0
5,970,1.0,0.092,0.0,0.0
5,971,1.0,1.439,0.0,0.0
5,974,1.0,0.061,0.0,0.0
5,977,1.0,0.177,0.0,0.019
5,978,1.0,0.109,0.0,0.013
5,979,1.0,0.293,0.0,0.013
5,980,1.0,0.218,0.0,0.019
5,981,1.0,0.292,0.0,0.025
5,982,1.0,0.204,0.0,0.038
5,983,1.0,0.265,0.0,0.081
5,984,1.0,0.165,0.0,0.094
5,987,1.0,0.215,0.0,0.219
5,988,1.0,0.172,0.0,0.244
5,989,1.0,0.18,0.0,0.2
5,990,1.0,0.212,0.0,0.113
5,992,1.0,0.284,0.0,0.031
5,993,1.0,0.212,0.0,0.019
5,994,1.0,0.309,0.0,0.013
5,995,1.0,0.494,0.0,0.006
5,996,1.0,0.392,0.0,0.0
5,997,1.0,0.352,0.006,0.0
5,998,1.0,1.185,0.0,0.0
5,999,1.0,0.564,0.0,0.0
5,1000,1.0,0.299,0.0,0.0
5,1001,1.0,0.266,0.0,0.0
5,1002,1.0,0.276,0.0,0.0
5,1003,1.0,0.228,0.0,0.0
5,1004,1.0,0.27,0.0,0.0
5,1006,1.0,0.293,0.0,0.0
5,1007,1.0,0.209,0.0,0.0
5,1009,1.0,1.855,0.0,0.0
5,1011,1.0,2.141,0.0,0.0
5,1012,1.0,2.119,0.0,0.0
5,1014,1.0,0.383,0.006,0.0
5,1015,1.0,0.077,0.0,0.0
5,1018,1.0,0.051,0.0,0.0
5,1019,1.0,1.277,0.0,0.0
5,1020,1.0,0.324,0.0,0.0
5,1021,1.0,0.097,0.0,0.0
5,1022,1.0,0.052,0.0,0.0
5,1023,1.0,1.809,0.0,0.0
5,1024,1.0,0.401,0.0,0.006
5,1025,1.0,0.13,0.0,0.056
5,1026,1.0,0.068,0.0,0.113
5,1027,1.0,0.116,0.0,0.169
5,1028,1.0,0.097,0.0,0.175
5,1029,1.0,0.067,0.0,0.231
5,1030,1.0,0.143,0.0,0.256
5,1031,1.0,0.064,0.0,0.275
5,1032,1.0,0.161,0.0,0.213
5,1033,1.0,0.15,0.0,0.225
5,1035,1.0,0.087,0.0,0.094
5,1036,1.0,0.093,0.0,0.075
5,1037,1.0,0.17,0.0,0.075
5,1038,1.0,0.052,0.0,0.119
5,1040,1.0,0.167,0.0,0.113
5,1041,1.0,0.35,0.0,0.044
5,1042,1.0,0.326,0.0,0.019
5,1043,1.0,0.324,0.0,0.0
5,1044,1.0,0.277,0.0,0.0
5,1045,1.0,0.618,0.0,0.0
5,1047,1.0,0.278,0.0,0.0
5,1048,1.0,0.289,0.0,0.0
5,1049,1.0,0.245,0.006,0.0
5,1050,1.0,0.317,0.0,0.0
5,1051,1.0,0.305,0.0,0.0
5,1052,1.0,0.293,0.0,0.0
5,1053,1.0,0.271,0.0,0.0
5,1054,1.0,0.3,0.0,0.0
5,1056,1.0,0.114,0.0,0.0
5,1057,1.0,2.087,0.0,0.0
5,1058,1.0,1.943,0.0,0.0
5,1059,1.0,2.001,0.0,0.0
5,1060,1.0,1.897,0.0,0.0
5,1061,1.0,1.908,0.0,0.0
5,1062,1.0,1.155,0.0,0.0
5,1064,1.0,0.066,0.0,0.0
5,1065,1.0,0.141,0.006,0.0
5,1066,1.0,0.068,0.0,0.0
5,1067,1.0,1.271,0.0,0.0
5,1068,1.0,0.396,0.0,0.0
5,1069,1.0,0.1,0.0,0.006
5,1070,1.0,0.174,0.0,0.0
5,1071,1.0,1.205,0.0,0.0
5,1072,1.0,0.279,0.0,0.0
5,1073,1.0,0.121,0.0,0.006
5,1075,1.0,0.061,0.0,0.088
5,1076,1.0,0.077,0.0,0.175
5,1077,1.0,0.105,0.0,0.238
5,1078,1.0,0.063,0.0,0.269
5,1079,1.0,0.128,0.0,0.256
5,1080,1.0,0.309,0.0,0.281
5,1081,1.0,0.223,0.0,0.306
5,1082,1.0,0.171,0.0,0.263
5,1083,1.0,0.209,0.0,0.25
5,1085,1.0,0.207,0.0,0.281
5,1086,1.0,0.152,0.0,0.244
5,1088,1.0,0.222,0.0,0.125
5,1089,1.0,0.205,0.0,0.031
5,1091,1.0,0.184,0.0,0.0
5,1092,1.0,0.798,0.0,0.0
5,1093,1.0,0.288,0.0,0.0
5,1096,1.0,0.732,0.0,0.006
5,1097,1.0,0.493,0.0,0.0
5,1098,1.0,0.527,0.0,0.0
5,1099,1.0,0.533,0.0,0.0
5,1100,1.0,0.534,0.0,0.0
5,1101,1.0,0.436,0.0,0.0
5,1102,1.0,0.341,0.0,0.0
5,1103,1.0,0.382,0.006,0.0
5,1104,1.0,0.411,0.0,0.0
5,1105,1.0,1.951,0.0,0.0
5,1106,1.0,2.048,0.0,0.0
5,1107,1.0,1.797,0.0,0.0
5,1108,1.0,0.145,0.0,0.0
5,1109,1.0,0.059,0.0,0.0
5,1110,1.0,0.156,0.0,0.0
5,1111,1.0,0.172,0.0,0.0
5,1112,1.0,0.067,0.0,0.0
5,1113,1.0,0.087,0.0,0.0
5,1114,1.0,0.118,0.0,0.0
5,1115,1.0,0.145,0.0,0.0
5,1116,1.0,0.084,0.0,0.0
5,1117,1.0,0.089,0.0,0.0
5,1119,1.0,0.121,0.0,0.0
5,1121,1.0,0.121,0.0,0.013
5,1122,1.0,0.079,0.0,0.081
5,1123,1.0,0.205,0.0,0.088
5,1124,1.0,0.18,0.0,0.181
5,1125,1.0,0.21,0.0,0.188
5,1126,1.0,0.379,0.0,0.169
5,1128,1.0,0.876,0.0,0.244
5,1129,1.0,0.664,0.0,0.194
5,1130,1.0,0.599,0.0,0.1
5,1131,1.0,0.21,0.0,0.163
5,1132,1.0,0.374,0.0,0.256
5,1133,1.0,0.217,0.0,0.05
5,1135,1.0,0.419,0.0,0.094
5,1136,1.0,0.281,0.0,0.075
5,1137,1.0,0.282,0.0,0.031
5,1138,1.0,0.346,0.0,0.013
5,1139,1.0,0.738,0.0,0.0
5,1140,1.0,0.478,0.0,0.0
5,1142,1.0,0.5,0.006,0.0
5,1143,1.0,0.823,0.0,0.0
5,1144,1.0,0.529,0.0,0.0
5,1145,1.0,0.758,0.0,0.0
5,1146,1.0,0.622,0.0,0.0
5,1147,1.0,0.654,0.0,0.0
5,1148,1.0,0.318,0.0,0.0
5,1150,1.0,0.193,0.0,0.0
5,1151,1.0,0.248,0.0,0.0
5,1153,1.0,2.067,0.0,0.0
5,1154,1.0,2.126,0.0,0.0
5,1155,1.0,2.108,0.0,0.0
5,1156,1.0,2.224,0.0,0.0
5,1157,1.0,1.962,0.0,0.0
5,1158,1.0,1.98,0.0,0.0
5,1159,1.0,0.116,0.0,0.006
5,1160,1.0,0.093,0.0,0.0
5,1162,1.0,0.084,0.006,0.0
5,1163,1.0,0.088,0.0,0.0
5,1164,1.0,0.091,0.0,0.0
5,1166,1.0,0.108,0.0,0.0
5,1169,1.0,0.087,0.0,0.075
5,1170,1.0,0.117,0.0,0.119
5,1172,1.0,0.296,0.0,0.206
5,1174,1.0,0.229,0.0,0.244
5,1176,1.0,0.429,0.0,0.225
5,1177,1.0,0.168,0.0,0.044
5,1178,1.0,0.159,0.0,0.213
5,1179,1.0,0.186,0.0,0.188
5,1180,1.0,0.211,0.0,0.2
5,1181,1.0,0.174,0.0,0.125
5,1183,1.0,0.159,0.0,0.188
5,1184,1.0,0.128,0.0,0.044
5,1186,1.0,0.2,0.0,0.006
5,1187,1.0,0.39,0.0,0.0
5,1188,1.0,0.557,0.0,0.0
5,1189,1.0,0.989,0.0,0.0
5,1190,1.0,0.863,0.0,0.0
5,1191,1.0,0.381,0.0,0.0
5,1192,1.0,0.415,0.0,0.0
5,1193,1.0,0.332,0.0,0.0
5,1194,1.0,0.334,0.0,0.0
5,1195,1.0,0.361,0.0,0.0
5,1196,1.0,0.421,0.0,0.0
5,1197,1.0,0.455,0.0,0.0
5,1198,1.0,0.429,0.0,0.0
5,1199,1.0,0.481,0.0,0.0
5,1200,1.0,0.22,0.0,0.0
5,1201,1.0,1.859,0.0,0.0
5,1202,1.0,1.909,0.006,0.0
5,1203,1.0,1.947,0.0,0.0
5,1205,1.0,1.915,0.0,0.0
5,1206,1.0,0.076,0.0,0.0
5,1208,1.0,0.089,0.0,0.0
5,1209,1.0,0.086,0.0,0.0
5,1210,1.0,0.053,0.0,0.0
5,1211,1.0,1.512,0.0,0.0
5,1212,1.0,0.295,0.0,0.0
5,1213,1.0,0.125,0.0,0.0
5,1214,1.0,0.045,0.0,0.0
5,1215,1.0,0.109,0.0,0.006
5,1216,1.0,0.162,0.0,0.0
5,1218,1.0,0.208,0.0,0.031
5,1219,1.0,0.179,0.0,0.094
5,1220,1.0,0.11,0.0,0.181
5,1221,1.0,0.105,0.0,0.244
5,1222,1.0,0.109,0.0,0.25
5,1223,1.0,0.18,0.0,0.288
5,1224,1.0,0.146,0.0,0.294
5,1226,1.0,0.174,0.0,0.175
5,1227,1.0,0.155,0.0,0.25
5,1228,1.0,0.136,0.0,0.113
5,1229,1.0,0.197,0.0,0.206
5,1230,1.0,0.155,0.0,0.213
5,1231,1.0,0.085,0.0,0.119
5,1232,1.0,0.147,0.0,0.119
5,1233,1.0,0.051,0.0,0.013
5,1234,1.0,0.11,0.0,0.0
5,1236,1.0,0.181,0.0,0.006
5,1237,1.0,0.189,0.0,0.0
5,1238,1.0,0.131,0.006,0.0
5,1239,1.0,0.16,0.0,0.0
5,1240,1.0,0.097,0.0,0.0
5,1241,1.0,0.17,0.0,0.0
5,1244,1.0,0.144,0.0,0.0
5,1245,1.0,0.238,0.0,0.0
5,1246,1.0,0.157,0.0,0.0
5,1247,1.0,0.149,0.0,0.0
5,1248,1.0,0.154,0.0,0.0
5,1249,1.0,1.955,0.0,0.0
5,1250,1.0,1.947,0.0,0.0
5,1251,1.0,1.922,0.0,0.0
5,1252,1.0,0.566,0.0,0.0
5,1253,1.0,0.098,0.0,0.0
5,1254,1.0,0.078,0.006,0.0
5,1255,1.0,0.114,0.0,0.0
5,1256,1.0,0.067,0.0,0.0
5,1257,1.0,0.178,0.0,0.0
5,1259,1.0,0.227,0.0,0.0
5,1260,1.0,0.056,0.0,0.0
5,1261,1.0,1.187,0.0,0.0
5,1262,1.0,0.097,0.0,0.0
5,1265,1.0,0.354,0.0,0.006
5,1266,1.0,0.238,0.0,0.031
5,1267,1.0,0.273,0.0,0.113
5,1268,1.0,0.093,0.0,0.1
5,1270,1.0,0.092,0.0,0.144
5,1271,1.0,0.11,0.0,0.2
5,1272,1.0,0.151,0.0,0.213
5,1273,1.0,0.168,0.0,0.25
5,1274,1.0,0.115,0.0,0.15
5,1275,1.0,0.255,0.0,0.119
5,1276,1.0,0.142,0.0,0.125
5,1277,1.0,0.191,0.0,0.05
5,1278,1.0,0.192,0.0,0.044
5,1279,1.0,0.142,0.0,0.019
5,1280,1.0,0.19,0.0,0.031
5,1281,1.0,0.17,0.0,0.019
5,1283,1.0,0.28,0.0,0.0
5,1284,1.0,0.308,0.0,0.0
5,1285,1.0,0.467,0.0,0.006
5,1286,1.0,0.415,0.0,0.0
5,1287,1.0,1.061,0.0,0.0
5,1289,1.0,0.871,0.0,0.0
5,1290,1.0,0.322,0.0,0.0
5,1291,1.0,0.424,0.0,0.0
5,1292,1.0,0.343,0.0,0.0
5,1293,1.0,0.325,0.0,0.0
5,1294,1.0,0.273,0.0,0.0
5,1296,1.0,0.157,0.0,0.0
5,1297,1.0,1.983,0.0,0.0
5,1299,1.0,1.978,0.0,0.0
5,1300,1.0,1.905,0.0,0.0
