location,time_seq,gen_capacity,CL,GC,GG
1,421,3.78,0.0,0.909,0.0
1,422,3.78,0.0,0.548,0.0
1,423,3.78,0.0,0.387,0.0
1,424,3.78,0.0,0.538,0.0
1,425,3.78,0.0,0.244,0.0
1,426,3.78,0.0,0.289,0.0
1,427,3.78,0.0,0.234,0.0
1,428,3.78,0.0,0.29,0.0
1,429,3.78,0.0,0.517,0.0
1,431,3.78,0.0,0.135,0.0
1,432,3.78,0.0,0.855,0.0
1,434,3.78,1.244,0.92,0.0
1,437,3.78,1.088,0.643,0.0
1,439,3.78,0.488,0.892,0.0
1,440,3.78,0.65,0.47,0.0
1,441,3.78,0.0,0.126,0.0
1,444,3.78,1.056,0.344,0.0
1,445,3.78,0.0,0.113,0.0
1,446,3.78,0.0,0.122,0.0
1,447,3.78,0.0,0.084,0.0
1,448,3.78,0.0,0.8,0.006
1,449,3.78,0.0,1.063,0.031
1,450,3.78,0.0,0.349,0.106
1,452,3.78,0.0,0.109,0.325
1,454,3.78,0.0,0.768,0.55
1,455,3.78,0.0,1.228,0.875
1,456,3.78,0.0,0.407,0.663
1,457,3.78,0.0,0.112,0.456
1,458,3.78,0.0,0.139,0.494
1,464,3.78,0.0,0.401,0.219
1,465,3.78,0.0,0.279,0.106
1,466,3.78,0.0,0.174,0.05
1,467,3.78,0.0,0.24,0.013
1,468,3.78,0.0,0.938,0.0
1,469,3.78,0.0,1.366,0.0
1,472,3.78,0.0,1.043,0.0
1,473,3.78,0.0,0.894,0.0
1,474,3.78,0.0,0.36,0.0
1,478,3.78,0.0,0.159,0.0
1,480,3.78,0.0,0.368,0.0
1,481,3.78,1.081,0.35,0.0
1,483,3.78,1.25,0.829,0.0
1,485,3.78,0.738,0.734,0.0
1,487,3.78,0.0,0.689,0.0
1,488,3.78,0.0,0.587,0.0
1,489,3.78,0.456,0.082,0.0
1,491,3.78,0.0,0.374,0.0
1,493,3.78,0.0,0.129,0.0
1,496,3.78,0.0,1.038,0.0
1,497,3.78,0.0,0.847,0.031
1,499,3.78,0.0,0.165,0.181
1,500,3.78,0.0,0.154,0.325
1,501,3.78,0.0,0.139,0.444
1,502,3.78,0.0,0.385,0.306
1,503,3.78,0.0,0.242,0.456
1,506,3.78,0.0,0.376,0.794
1,507,3.78,0.0,0.669,0.394
1,508,3.78,0.0,0.279,0.194
1,510,3.78,0.0,0.24,0.263
1,511,3.78,0.0,0.54,0.294
1,512,3.78,0.0,0.967,0.513
1,513,3.78,0.0,1.696,0.05
1,514,3.78,0.0,2.005,0.038
1,516,3.78,0.0,1.354,0.0
1,517,3.78,0.0,1.626,0.0
1,518,3.78,0.0,1.227,0.0
1,519,3.78,0.0,0.917,0.0
1,520,3.78,0.0,0.571,0.0
1,521,3.78,0.0,0.324,0.0
1,523,3.78,0.0,0.296,0.0
1,525,3.78,0.0,0.63,0.0
1,526,3.78,0.0,0.15,0.0
1,527,3.78,0.0,0.087,0.0
1,531,3.78,1.256,0.131,0.0
1,533,3.78,0.469,0.128,0.0
1,535,3.78,1.088,0.106,0.0
1,536,3.78,0.0,0.128,0.0
1,537,3.78,0.0,0.082,0.0
1,538,3.78,0.0,0.128,0.0
1,539,3.78,1.0,0.118,0.0
1,540,3.78,0.0,0.344,0.0
1,541,3.78,0.0,0.124,0.0
1,542,3.78,0.0,0.085,0.0
1,543,3.78,0.0,0.143,0.0
1,544,3.78,0.0,0.818,0.013
1,545,3.78,0.0,1.134,0.044
1,547,3.78,0.0,0.774,0.188
1,549,3.78,0.0,1.007,0.331
1,550,3.78,0.0,0.59,0.525
1,551,3.78,0.0,0.419,0.413
1,553,3.78,0.0,1.207,0.213
1,554,3.78,0.0,1.239,0.2
1,555,3.78,0.0,1.429,0.231
1,556,3.78,0.0,1.235,0.819
1,558,3.78,0.0,1.724,0.594
1,560,3.78,0.0,0.235,0.194
1,561,3.78,0.0,0.244,0.15
1,562,3.78,0.0,0.102,0.106
1,563,3.78,0.0,0.122,0.0
1,564,3.78,0.0,0.84,0.0
1,565,3.78,0.0,0.977,0.0
1,566,3.78,0.0,0.614,0.0
1,567,3.78,0.0,0.444,0.0
1,568,3.78,0.0,0.737,0.0
1,570,3.78,0.0,1.251,0.0
1,571,3.78,0.0,1.907,0.0
1,572,3.78,0.0,0.885,0.0
1,573,3.78,0.0,0.853,0.0
1,575,3.78,0.0,1.024,0.0
1,576,3.78,0.0,1.013,0.0
1,577,3.78,1.075,0.396,0.0
1,578,3.78,1.238,1.433,0.0
1,579,3.78,1.256,1.046,0.0
1,580,3.78,1.25,0.677,0.0
1,581,3.78,0.538,0.19,0.0
1,582,3.78,0.319,0.466,0.0
1,583,3.78,0.9,0.614,0.0
1,586,3.78,0.8,0.322,0.0
1,587,3.78,0.175,0.345,0.0
1,588,3.78,0.0,0.118,0.0
1,589,3.78,0.0,0.128,0.0
1,590,3.78,0.0,0.088,0.0
1,591,3.78,0.0,0.151,0.0
1,592,3.78,0.0,0.971,0.006
1,595,3.78,0.0,0.17,0.125
1,597,3.78,0.0,0.213,0.138
1,598,3.78,0.0,0.79,0.381
1,599,3.78,0.0,0.926,0.369
1,600,3.78,0.0,1.375,0.225
1,601,3.78,0.0,0.292,0.188
1,603,3.78,0.0,1.102,0.288
1,604,3.78,0.0,0.35,0.3
1,605,3.78,0.0,0.973,0.25
1,607,3.78,0.0,0.948,0.119
1,608,3.78,0.0,0.91,0.056
1,610,3.78,0.0,0.927,0.006
1,611,3.78,0.0,1.279,0.0
1,612,3.78,0.0,1.911,0.0
1,613,3.78,0.0,1.832,0.0
1,614,3.78,0.0,0.991,0.0
1,615,3.78,0.0,0.3,0.0
1,616,3.78,0.0,0.267,0.0
1,618,3.78,0.0,0.24,0.0
1,619,3.78,0.0,0.866,0.0
1,620,3.78,0.0,1.096,0.0
1,625,3.78,1.075,0.335,0.0
1,626,3.78,1.238,0.099,0.0
1,629,3.78,0.106,0.096,0.0
1,630,3.78,0.825,0.382,0.0
1,631,3.78,0.444,0.082,0.0
1,632,3.78,0.0,0.142,0.0
1,633,3.78,0.038,0.105,0.0
1,634,3.78,0.975,0.116,0.0
1,635,3.78,0.0,0.384,0.0
1,637,3.78,0.0,0.136,0.0
1,639,3.78,0.0,0.172,0.0
1,640,3.78,0.0,0.808,0.0
1,641,3.78,0.0,1.224,0.006
1,643,3.78,0.0,0.121,0.131
1,644,3.78,0.0,0.162,0.294
1,645,3.78,0.0,0.091,0.55
1,646,3.78,0.0,0.483,0.725
1,648,3.78,0.0,1.106,0.956
1,651,3.78,0.0,0.569,1.256
1,652,3.78,0.0,0.887,1.288
1,653,3.78,0.0,1.141,1.219
1,654,3.78,0.0,1.36,1.106
1,656,3.78,0.0,1.363,0.788
1,657,3.78,0.0,1.467,0.444
1,658,3.78,0.0,0.333,0.056
1,659,3.78,0.0,0.205,0.006
1,660,3.78,0.0,0.913,0.0
1,663,3.78,0.0,0.688,0.0
1,664,3.78,0.0,0.302,0.0
1,665,3.78,0.0,0.272,0.0
1,666,3.78,0.0,0.198,0.0
1,667,3.78,0.0,0.293,0.0
1,668,3.78,0.0,0.486,0.0
1,669,3.78,0.0,0.324,0.0
1,670,3.78,0.0,0.597,0.0
1,671,3.78,0.0,0.115,0.0
1,672,3.78,0.0,0.136,0.0
1,673,3.78,1.081,0.11,0.0
1,674,3.78,1.25,0.135,0.0
1,675,3.78,1.25,0.094,0.0
1,676,3.78,1.238,0.121,0.0
1,677,3.78,1.069,0.13,0.0
1,679,3.78,1.113,0.686,0.0
1,680,3.78,0.144,0.64,0.0
1,681,3.78,0.0,0.676,0.0
1,682,3.78,0.675,0.142,0.0
1,683,3.78,0.425,0.329,0.0
1,684,3.78,0.0,0.128,0.0
1,685,3.78,0.0,0.082,0.0
1,686,3.78,0.0,0.125,0.0
1,688,3.78,0.0,1.013,0.006
1,689,3.78,0.0,0.86,0.019
1,691,3.78,0.0,0.222,0.05
1,692,3.78,0.0,0.125,0.294
1,694,3.78,0.0,0.15,0.725
1,695,3.78,0.0,0.491,0.844
1,696,3.78,0.0,1.338,0.95
1,698,3.78,0.0,1.64,1.188
1,699,3.78,0.0,1.398,1.238
1,701,3.78,0.0,0.253,1.194
1,702,3.78,0.0,0.112,1.113
1,703,3.78,0.0,0.129,0.894
1,704,3.78,0.0,0.406,0.638
1,705,3.78,0.0,0.092,0.425
1,706,3.78,0.0,0.859,0.069
1,708,3.78,0.0,0.882,0.0
1,709,3.78,0.0,1.151,0.0
1,710,3.78,0.0,0.232,0.0
1,711,3.78,0.0,0.55,0.0
1,712,3.78,0.0,0.225,0.0
1,713,3.78,0.0,0.365,0.0
1,714,3.78,0.0,0.438,0.0
1,715,3.78,0.0,0.447,0.0
1,716,3.78,0.0,0.44,0.0
1,717,3.78,0.0,0.381,0.0
1,718,3.78,0.0,0.148,0.0
1,721,3.78,1.081,0.74,0.0
1,722,3.78,1.238,0.105,0.0
1,723,3.78,1.25,0.13,0.0
1,724,3.78,1.25,0.082,0.0
1,726,3.78,0.606,0.108,0.0
1,727,3.78,0.681,0.102,0.0
1,728,3.78,0.0,0.127,0.0
1,730,3.78,1.113,0.378,0.0
1,731,3.78,0.0,0.107,0.0
1,732,3.78,0.0,0.1,0.0
1,733,3.78,0.0,0.122,0.0
1,734,3.78,0.0,0.215,0.0
1,736,3.78,0.0,0.791,0.0
1,738,3.78,0.0,0.392,0.044
1,739,3.78,0.0,0.347,0.056
1,740,3.78,0.0,0.185,0.263
1,741,3.78,0.0,0.107,0.55
1,743,3.78,0.0,1.01,0.838
1,744,3.78,0.0,0.579,0.938
1,745,3.78,0.0,0.498,1.056
1,747,3.78,0.0,1.87,1.219
1,748,3.78,0.0,1.873,1.256
1,749,3.78,0.0,1.83,1.044
1,753,3.78,0.0,1.822,0.119
1,754,3.78,0.0,1.117,0.075
1,755,3.78,0.0,0.828,0.013
1,757,3.78,0.0,1.005,0.0
1,758,3.78,0.0,0.867,0.0
1,759,3.78,0.0,0.971,0.0
1,761,3.78,0.0,0.551,0.0
1,762,3.78,0.0,0.312,0.0
1,763,3.78,0.0,0.272,0.0
1,764,3.78,0.0,0.29,0.0
1,765,3.78,0.0,0.486,0.0
1,766,3.78,0.0,0.652,0.0
1,767,3.78,0.0,0.139,0.0
1,768,3.78,0.0,0.584,0.0
1,769,3.78,1.075,0.365,0.0
1,770,3.78,1.25,0.719,0.0
1,771,3.78,1.238,1.064,0.0
1,772,3.78,1.244,0.798,0.0
1,773,3.78,0.569,0.699,0.0
1,774,3.78,0.406,0.728,0.0
1,775,3.78,0.888,0.774,0.0
1,776,3.78,0.0,0.811,0.0
1,777,3.78,0.031,0.125,0.0
1,778,3.78,1.019,0.082,0.0
1,779,3.78,0.0,0.124,0.0
1,780,3.78,0.0,0.356,0.0
1,781,3.78,0.0,0.107,0.0
1,783,3.78,0.0,0.101,0.0
1,784,3.78,0.0,0.141,0.006
1,785,3.78,0.0,0.365,0.025
1,786,3.78,0.0,0.258,0.044
1,787,3.78,0.0,0.359,0.056
1,788,3.78,0.0,0.336,0.294
1,789,3.78,0.0,0.807,0.55
1,790,3.78,0.0,0.378,0.725
1,791,3.78,0.0,0.178,0.838
1,792,3.78,0.0,0.179,0.944
1,794,3.78,0.0,0.128,1.169
1,795,3.78,0.0,0.335,1.225
1,796,3.78,0.0,0.129,1.25
1,797,3.78,0.0,0.123,1.181
1,798,3.78,0.0,0.09,1.075
1,799,3.78,0.0,0.173,0.931
1,800,3.78,0.0,0.757,0.769
1,801,3.78,0.0,0.992,0.431
1,802,3.78,0.0,0.122,0.075
1,803,3.78,0.0,0.115,0.013
1,804,3.78,0.0,0.228,0.0
1,805,3.78,0.0,0.18,0.0
1,806,3.78,0.0,0.585,0.0
1,808,3.78,0.0,0.808,0.0
1,809,3.78,0.0,1.031,0.0
1,811,3.78,0.0,0.288,0.0
1,813,3.78,0.0,0.574,0.0
1,814,3.78,0.0,0.151,0.0
1,815,3.78,0.0,0.089,0.0
1,816,3.78,0.0,0.137,0.0
1,817,3.78,1.081,0.084,0.0
1,818,3.78,1.25,0.118,0.0
1,819,3.78,1.244,0.132,0.0
1,820,3.78,1.094,0.082,0.0
1,821,3.78,0.0,0.128,0.0
1,822,3.78,0.831,0.348,0.0
1,823,3.78,0.413,0.112,0.0
1,824,3.78,0.0,0.127,0.0
1,825,3.78,0.0,0.084,0.0
1,826,3.78,0.9,0.124,0.0
1,827,3.78,0.144,0.339,0.0
1,828,3.78,0.0,0.114,0.0
1,830,3.78,0.0,0.082,0.0
1,832,3.78,0.0,0.347,0.006
1,833,3.78,0.0,0.254,0.025
1,835,3.78,0.0,0.323,0.056
1,837,3.78,0.0,0.149,0.569
1,838,3.78,0.0,0.117,0.75
1,839,3.78,0.0,0.459,0.869
1,840,3.78,0.0,0.364,0.956
1,842,3.78,0.0,0.16,1.2
1,843,3.78,0.0,0.262,1.275
1,844,3.78,0.0,0.163,1.269
1,845,3.78,0.0,0.286,1.206
1,846,3.78,0.0,0.149,1.094
1,847,3.78,0.0,0.42,0.956
1,848,3.78,0.0,0.775,0.788
1,850,3.78,0.0,0.849,0.1
1,852,3.78,0.0,1.552,0.0
1,853,3.78,0.0,1.369,0.0
1,854,3.78,0.0,1.413,0.0
1,856,3.78,0.0,0.311,0.0
1,857,3.78,0.0,0.404,0.0
1,858,3.78,0.0,0.387,0.0
1,859,3.78,0.0,0.288,0.0
1,860,3.78,0.0,0.714,0.0
1,861,3.78,0.0,0.201,0.0
1,863,3.78,0.0,0.351,0.0
1,865,3.78,1.075,0.893,0.0
1,866,3.78,1.225,0.128,0.0
1,867,3.78,1.231,0.105,0.0
1,868,3.78,1.238,0.347,0.0
1,869,3.78,0.263,0.126,0.0
1,871,3.78,0.7,0.124,0.0
1,872,3.78,0.0,0.107,0.0
1,873,3.78,0.0,0.352,0.0
1,874,3.78,0.7,0.122,0.0
1,875,3.78,0.338,0.08,0.0
1,877,3.78,0.0,0.112,0.0
1,878,3.78,0.0,0.348,0.0
1,883,3.78,0.0,0.348,0.206
1,884,3.78,0.0,0.177,0.388
1,885,3.78,0.0,0.089,0.519
1,886,3.78,0.0,0.172,0.344
1,887,3.78,0.0,0.428,0.463
1,888,3.78,0.0,0.793,0.55
1,889,3.78,0.0,1.283,1.013
1,891,3.78,0.0,0.74,0.794
1,893,3.78,0.0,2.172,0.325
1,895,3.78,0.0,2.68,0.363
1,896,3.78,0.0,2.579,0.231
1,897,3.78,0.0,2.386,0.106
1,898,3.78,0.0,1.92,0.038
1,899,3.78,0.0,0.914,0.0
1,900,3.78,0.0,0.138,0.0
1,901,3.78,0.0,1.522,0.0
1,902,3.78,0.0,0.489,0.0
1,903,3.78,0.0,0.278,0.0
1,904,3.78,0.0,0.49,0.0
1,906,3.78,0.0,0.275,0.0
1,907,3.78,0.0,0.53,0.0
1,908,3.78,0.0,0.482,0.0
1,909,3.78,0.0,0.37,0.0
1,911,3.78,0.0,0.105,0.0
1,912,3.78,0.0,0.111,0.0
1,913,3.78,1.081,0.787,0.0
1,914,3.78,1.25,1.203,0.0
1,915,3.78,1.225,0.727,0.0
1,918,3.78,0.0,0.726,0.0
1,919,3.78,0.888,0.723,0.0
1,921,3.78,0.0,0.213,0.0
1,922,3.78,0.0,0.095,0.0
1,923,3.78,1.013,0.377,0.0
1,925,3.78,0.0,0.122,0.0
1,926,3.78,0.0,0.122,0.0
1,928,3.78,0.0,0.373,0.006
1,929,3.78,0.0,0.198,0.025
1,930,3.78,0.0,0.295,0.038
1,931,3.78,0.0,0.365,0.063
1,932,3.78,0.0,0.18,0.275
1,933,3.78,0.0,0.425,0.556
1,934,3.78,0.0,0.477,0.75
1,935,3.78,0.0,0.159,0.863
1,936,3.78,0.0,0.131,0.963
1,937,3.78,0.0,0.466,1.069
1,938,3.78,0.0,0.471,1.219
1,939,3.78,0.0,0.341,1.281
1,940,3.78,0.0,0.174,1.3
1,941,3.78,0.0,0.136,1.169
1,942,3.78,0.0,0.084,1.138
1,943,3.78,0.0,0.392,0.769
1,944,3.78,0.0,0.821,0.419
1,946,3.78,0.0,1.88,0.125
1,947,3.78,0.0,1.978,0.013
1,948,3.78,0.0,1.497,0.0
1,950,3.78,0.0,1.192,0.0
1,953,3.78,0.0,0.493,0.0
1,954,3.78,0.0,0.56,0.0
1,956,3.78,0.0,0.284,0.0
1,957,3.78,0.0,0.643,0.0
1,958,3.78,0.0,0.375,0.0
1,959,3.78,0.0,0.445,0.0
1,960,3.78,0.0,0.091,0.0
1,961,3.78,1.056,0.352,0.0
1,962,3.78,1.244,1.122,0.0
1,963,3.78,1.244,0.717,0.0
1,966,3.78,0.269,0.719,0.0
1,969,3.78,0.0,0.379,0.0
1,970,3.78,0.894,0.082,0.0
1,971,3.78,0.125,0.124,0.0
1,972,3.78,0.0,0.11,0.0
1,973,3.78,0.0,0.092,0.0
1,974,3.78,0.0,0.362,0.0
1,975,3.78,0.0,0.119,0.0
1,976,3.78,0.0,0.139,0.0
1,977,3.78,0.0,0.228,0.0
1,978,3.78,0.0,0.294,0.05
1,980,3.78,0.0,0.188,0.3
1,981,3.78,0.0,0.142,0.194
1,982,3.78,0.0,0.141,0.488
1,983,3.78,0.0,0.181,0.5
1,985,3.78,0.0,0.13,0.294
1,986,3.78,0.0,0.128,0.525
1,987,3.78,0.0,0.147,1.169
1,988,3.78,0.0,0.091,1.056
1,989,3.78,0.0,0.396,0.613
1,990,3.78,0.0,1.567,0.731
1,991,3.78,0.0,1.944,1.031
1,993,3.78,0.0,2.489,0.444
1,994,3.78,0.0,2.082,0.113
1,995,3.78,0.0,0.259,0.013
1,996,3.78,0.0,0.126,0.0
1,997,3.78,0.0,1.122,0.0
1,998,3.78,0.0,1.032,0.0
1,999,3.78,0.0,0.468,0.0
1,1000,3.78,0.0,0.164,0.0
1,1001,3.78,0.0,0.126,0.0
1,1002,3.78,0.0,0.215,0.0
1,1003,3.78,0.0,0.262,0.0
1,1004,3.78,0.0,0.682,0.0
1,1005,3.78,0.0,0.703,0.0
1,1007,3.78,0.0,0.157,0.0
1,1008,3.78,0.0,0.127,0.0
1,1010,3.78,1.238,0.133,0.0
1,1011,3.78,1.25,0.109,0.0
1,1012,3.78,1.25,0.113,0.0
1,1013,3.78,0.994,0.13,0.0
1,1014,3.78,0.0,0.339,0.0
1,1015,3.78,1.231,0.132,0.0
1,1017,3.78,0.0,0.1,0.0
