location,time_seq,gen_capacity,CL,GC,GG
9,605,1.02,0.0,0.058,0.031
9,606,1.02,0.0,0.161,0.081
9,608,1.02,0.0,0.2,0.025
9,615,1.02,0.0,0.192,0.0
9,617,1.02,0.0,0.194,0.0
9,618,1.02,0.0,0.317,0.0
9,620,1.02,0.0,0.194,0.0
9,623,1.02,0.0,0.016,0.0
9,625,1.02,1.903,0.045,0.0
9,627,1.02,0.0,0.042,0.0
9,628,1.02,0.669,0.009,0.0
9,629,1.02,0.0,0.01,0.0
9,631,1.02,0.608,0.016,0.0
9,635,1.02,0.641,0.009,0.0
9,636,1.02,0.0,0.01,0.0
9,637,1.02,0.0,0.042,0.0
9,639,1.02,0.002,0.009,0.0
9,640,1.02,0.0,0.022,0.0
9,641,1.02,0.0,0.089,0.0
9,642,1.02,0.0,0.055,0.0
9,643,1.02,0.0,0.164,0.006
9,644,1.02,0.0,0.01,0.05
9,645,1.02,0.0,0.206,0.281
9,646,1.02,0.0,0.058,0.319
9,647,1.02,0.0,0.06,0.338
9,648,1.02,0.0,0.063,0.356
9,650,1.02,0.0,0.271,0.356
9,652,1.02,0.0,0.239,0.325
9,654,1.02,0.0,0.212,0.269
9,655,1.02,0.0,0.068,0.225
9,657,1.02,0.0,0.339,0.119
9,660,1.02,0.0,0.125,0.0
9,666,1.02,0.0,0.239,0.0
9,667,1.02,0.0,0.219,0.0
9,668,1.02,0.0,0.225,0.0
9,670,1.02,0.0,0.138,0.0
9,671,1.02,0.0,0.019,0.0
9,672,1.02,1.891,0.015,0.0
9,673,1.02,0.181,0.01,0.0
9,676,1.02,1.915,0.028,0.0
9,678,1.02,0.698,0.015,0.0
9,679,1.02,0.632,0.015,0.0
9,680,1.02,0.0,0.029,0.0
9,681,1.02,0.0,0.034,0.0
9,682,1.02,0.667,0.015,0.0
9,683,1.02,0.0,0.015,0.0
9,684,1.02,0.0,0.015,0.0
9,686,1.02,0.324,0.015,0.0
9,687,1.02,0.0,0.015,0.0
9,692,1.02,1.929,0.24,0.263
9,694,1.02,0.0,0.046,0.319
9,695,1.02,0.0,0.083,0.338
9,696,1.02,0.668,0.231,0.344
9,697,1.02,0.0,0.392,0.344
9,702,1.02,0.0,0.229,0.256
9,707,1.02,0.587,0.209,0.0
9,708,1.02,0.049,0.224,0.0
9,709,1.02,0.0,0.586,0.0
9,710,1.02,0.0,1.23,0.0
9,712,1.02,0.0,0.203,0.0
9,713,1.02,0.319,0.179,0.0
9,714,1.02,0.421,0.213,0.0
9,718,1.02,0.0,0.234,0.0
9,720,1.02,0.434,0.021,0.0
9,722,1.02,0.0,0.011,0.0
9,724,1.02,0.685,0.011,0.0
9,726,1.02,0.0,0.011,0.0
9,728,1.02,0.538,0.029,0.0
9,729,1.02,0.0,0.01,0.0
9,730,1.02,0.0,0.011,0.0
9,732,1.02,0.0,0.035,0.0
9,736,1.02,0.0,0.011,0.006
9,739,1.02,0.652,0.228,0.194
9,741,1.02,1.939,0.075,0.288
9,743,1.02,1.93,0.654,0.325
9,745,1.02,0.0,0.096,0.338
9,746,1.02,0.717,0.016,0.338
9,748,1.02,0.0,0.052,0.306
9,751,1.02,0.0,0.232,0.219
9,755,1.02,0.0,0.238,0.006
9,756,1.02,0.596,0.301,0.0
9,759,1.02,0.659,0.564,0.0
9,760,1.02,0.0,0.327,0.0
9,761,1.02,0.0,0.336,0.0
9,762,1.02,0.731,0.359,0.0
9,765,1.02,0.688,0.285,0.0
9,766,1.02,0.0,0.157,0.0
9,767,1.02,0.0,0.017,0.0
9,768,1.02,0.014,0.015,0.0
9,769,1.02,1.906,0.043,0.0
9,770,1.02,0.0,0.027,0.0
9,772,1.02,0.611,0.015,0.0
9,773,1.02,0.0,0.043,0.0
9,774,1.02,0.0,0.02,0.0
9,775,1.02,0.0,0.016,0.0
9,776,1.02,0.625,0.015,0.0
9,778,1.02,0.0,0.05,0.0
9,781,1.02,0.0,0.015,0.0
9,783,1.02,0.0,0.051,0.0
9,785,1.02,0.0,0.015,0.006
9,786,1.02,0.0,0.242,0.131
9,788,1.02,0.0,0.25,0.25
9,789,1.02,0.0,0.211,0.281
9,791,1.02,0.0,0.202,0.313
9,792,1.02,0.0,0.212,0.331
9,793,1.02,0.0,0.227,0.331
9,794,1.02,0.0,0.208,0.331
9,798,1.02,0.0,0.243,0.244
9,801,1.02,0.0,0.28,0.113
9,802,1.02,0.0,0.228,0.05
9,803,1.02,0.0,0.218,0.006
9,804,1.02,0.0,0.185,0.0
9,806,1.02,0.0,0.194,0.0
9,807,1.02,0.0,0.269,0.0
9,808,1.02,0.0,0.288,0.0
9,809,1.02,0.0,0.239,0.0
9,810,1.02,0.0,0.268,0.0
9,812,1.02,0.0,0.244,0.0
9,813,1.02,0.0,0.397,0.0
9,814,1.02,0.0,0.057,0.0
9,818,1.02,1.913,0.015,0.0
9,819,1.02,0.349,0.015,0.0
9,820,1.02,0.56,0.015,0.0
9,821,1.02,0.0,0.042,0.0
9,826,1.02,0.612,0.026,0.0
9,828,1.02,0.0,0.015,0.0
9,829,1.02,0.0,0.015,0.0
9,830,1.02,0.607,0.015,0.0
9,831,1.02,0.0,0.024,0.0
9,834,1.02,0.0,0.105,0.15
9,835,1.02,0.0,0.292,0.219
9,836,1.02,0.0,0.093,0.25
9,837,1.02,0.0,0.15,0.294
9,838,1.02,0.0,0.188,0.313
9,839,1.02,0.0,0.228,0.319
9,843,1.02,0.0,0.096,0.325
9,847,1.02,0.0,0.205,0.219
9,848,1.02,0.0,0.213,0.169
9,849,1.02,0.0,0.231,0.119
9,850,1.02,0.0,0.209,0.063
9,851,1.02,0.0,0.198,0.006
9,854,1.02,0.0,0.596,0.0
9,855,1.02,0.0,0.285,0.0
9,857,1.02,0.0,0.276,0.0
9,859,1.02,0.0,1.537,0.0
9,860,1.02,0.0,1.383,0.0
9,861,1.02,0.0,0.218,0.0
9,862,1.02,0.0,0.067,0.0
9,863,1.02,0.0,0.016,0.0
9,864,1.02,1.904,0.015,0.0
9,865,1.02,1.901,0.015,0.0
9,866,1.02,1.91,0.093,0.0
9,867,1.02,1.938,0.041,0.0
9,868,1.02,1.934,0.016,0.0
9,871,1.02,0.0,0.035,0.0
9,872,1.02,0.619,0.03,0.0
9,873,1.02,0.0,0.015,0.0
9,874,1.02,0.0,0.016,0.0
9,875,1.02,0.612,0.016,0.0
9,876,1.02,0.0,0.025,0.0
9,880,1.02,0.0,0.025,0.0
9,881,1.02,0.0,0.068,0.081
9,882,1.02,0.0,0.015,0.144
9,883,1.02,0.0,0.038,0.181
9,884,1.02,0.0,0.073,0.175
9,887,1.02,0.0,0.176,0.181
9,888,1.02,0.0,0.176,0.194
9,889,1.02,0.0,0.214,0.156
9,892,1.02,0.0,0.221,0.088
9,893,1.02,0.0,0.244,0.225
9,894,1.02,0.0,0.252,0.088
9,897,1.02,0.0,0.253,0.013
9,898,1.02,0.0,0.207,0.019
9,901,1.02,0.0,0.193,0.0
9,902,1.02,0.0,0.256,0.0
9,904,1.02,0.0,0.848,0.0
9,905,1.02,0.0,0.265,0.0
9,906,1.02,0.0,0.322,0.0
9,908,1.02,0.0,0.234,0.0
9,911,1.02,0.0,0.046,0.0
9,913,1.02,1.911,0.023,0.0
9,914,1.02,1.898,0.046,0.0
9,917,1.02,1.925,0.018,0.0
9,921,1.02,0.0,0.015,0.0
9,922,1.02,0.0,0.048,0.0
9,923,1.02,0.645,0.015,0.0
9,924,1.02,0.0,0.015,0.0
9,926,1.02,0.0,0.042,0.0
9,928,1.02,1.52,0.044,0.0
9,933,1.02,0.0,0.04,0.219
9,934,1.02,0.0,0.025,0.313
9,935,1.02,0.0,0.015,0.331
9,938,1.02,0.0,0.051,0.338
9,939,1.02,0.0,0.016,0.344
9,942,1.02,0.0,0.052,0.231
9,943,1.02,0.0,0.015,0.075
9,944,1.02,0.614,0.015,0.044
9,945,1.02,0.0,0.015,0.088
9,946,1.02,0.0,0.051,0.038
9,947,1.02,0.0,0.015,0.006
9,950,1.02,0.0,0.297,0.0
9,951,1.02,0.0,0.929,0.0
9,952,1.02,0.0,0.207,0.0
9,954,1.02,0.0,0.165,0.0
9,955,1.02,0.0,0.261,0.0
9,956,1.02,0.0,0.251,0.0
9,957,1.02,0.0,0.319,0.0
9,959,1.02,0.0,0.049,0.0
9,964,1.02,0.679,0.016,0.0
9,965,1.02,0.0,0.047,0.0
9,966,1.02,0.0,0.015,0.0
9,967,1.02,0.686,0.016,0.0
9,968,1.02,0.0,0.025,0.0
9,969,1.02,0.0,0.039,0.0
9,970,1.02,0.0,0.016,0.0
9,972,1.02,0.0,0.019,0.0
9,973,1.02,0.0,0.044,0.0
9,974,1.02,0.0,0.015,0.0
9,975,1.02,0.664,0.016,0.0
9,977,1.02,0.0,0.224,0.006
9,980,1.02,0.0,0.019,0.119
9,984,1.02,0.0,0.016,0.181
9,985,1.02,0.0,0.05,0.319
9,986,1.02,0.0,0.015,0.275
9,987,1.02,0.0,0.016,0.356
9,993,1.02,0.0,0.032,0.025
9,994,1.02,0.0,0.036,0.019
9,995,1.02,0.0,0.078,0.006
9,996,1.02,0.0,0.243,0.0
9,997,1.02,0.0,1.104,0.0
9,998,1.02,0.0,2.436,0.0
9,1001,1.02,0.0,1.545,0.0
9,1004,1.02,0.0,1.041,0.0
9,1006,1.02,0.0,0.083,0.0
9,1007,1.02,0.0,0.023,0.0
9,1008,1.02,1.903,0.009,0.0
9,1009,1.02,1.903,0.009,0.0
9,1013,1.02,1.928,0.009,0.0
9,1014,1.02,1.936,0.042,0.0
9,1015,1.02,0.443,0.009,0.0
9,1016,1.02,0.581,0.009,0.0
9,1019,1.02,0.595,0.042,0.0
9,1022,1.02,0.598,0.009,0.0
9,1025,1.02,1.365,0.009,0.031
9,1026,1.02,0.0,0.01,0.131
9,1027,1.02,0.0,0.069,0.088
9,1029,1.02,0.412,0.025,0.288
9,1031,1.02,0.0,0.01,0.306
9,1032,1.02,0.499,0.009,0.338
9,1034,1.02,0.0,0.047,0.206
9,1035,1.02,0.0,0.01,0.313
9,1036,1.02,0.622,0.009,0.238
9,1038,1.02,0.0,0.01,0.15
9,1039,1.02,0.0,0.046,0.169
9,1040,1.02,0.646,0.009,0.181
9,1042,1.02,0.0,0.009,0.075
9,1043,1.02,0.0,0.044,0.006
9,1045,1.02,0.0,0.009,0.0
9,1048,1.02,0.0,0.165,0.0
9,1049,1.02,0.0,0.12,0.0
9,1053,1.02,0.0,0.334,0.0
9,1056,1.02,1.902,0.041,0.0
9,1061,1.02,0.608,0.009,0.0
9,1062,1.02,0.0,0.009,0.0
9,1064,1.02,0.626,0.009,0.0
9,1065,1.02,0.0,0.045,0.0
9,1066,1.02,0.0,0.009,0.0
9,1069,1.02,0.0,0.009,0.0
9,1072,1.02,1.355,0.064,0.006
9,1073,1.02,1.149,0.036,0.075
9,1074,1.02,0.0,0.01,0.025
9,1075,1.02,0.0,0.01,0.05
9,1077,1.02,0.52,0.01,0.181
9,1078,1.02,0.0,0.046,0.169
9,1079,1.02,0.0,0.01,0.25
9,1080,1.02,0.0,0.01,0.344
9,1081,1.02,0.608,0.01,0.35
9,1082,1.02,0.0,0.01,0.331
9,1086,1.02,0.0,0.01,0.263
9,1087,1.02,0.0,0.033,0.244
9,1088,1.02,0.0,0.025,0.188
9,1090,1.02,1.472,0.308,0.05
9,1094,1.02,0.0,0.058,0.0
9,1095,1.02,0.628,0.058,0.0
9,1097,1.02,0.0,0.07,0.0
9,1098,1.02,0.414,0.058,0.0
9,1100,1.02,0.0,0.09,0.0
9,1102,1.02,0.589,0.143,0.0
9,1104,1.02,0.0,0.009,0.0
9,1105,1.02,0.051,0.039,0.0
9,1106,1.02,0.653,0.025,0.0
9,1107,1.02,0.0,0.009,0.0
9,1109,1.02,0.0,0.037,0.0
9,1111,1.02,0.0,0.009,0.0
9,1112,1.02,0.0,0.01,0.0
9,1113,1.02,0.0,0.034,0.0
9,1115,1.02,0.0,0.009,0.0
9,1117,1.02,0.0,0.018,0.0
9,1118,1.02,0.44,0.035,0.0
9,1120,1.02,0.0,0.009,0.0
9,1121,1.02,0.0,0.015,0.0
9,1122,1.02,0.0,0.232,0.025
9,1126,1.02,0.0,0.054,0.244
9,1128,1.02,0.0,0.107,0.369
9,1131,1.02,0.665,0.177,0.256
9,1132,1.02,0.0,0.226,0.319
9,1134,1.02,0.0,0.201,0.263
9,1136,1.02,0.0,0.345,0.113
9,1140,1.02,1.503,0.188,0.0
9,1141,1.02,0.0,1.114,0.0
9,1145,1.02,0.0,0.308,0.0
9,1148,1.02,0.0,0.232,0.0
9,1150,1.02,0.0,0.043,0.0
9,1151,1.02,0.0,0.01,0.0
9,1152,1.02,1.906,0.01,0.0
9,1153,1.02,1.92,0.029,0.0
9,1155,1.02,0.0,0.009,0.0
9,1156,1.02,0.0,0.027,0.0
9,1157,1.02,0.0,0.023,0.0
9,1159,1.02,0.0,0.009,0.0
9,1161,1.02,0.0,0.033,0.0
9,1162,1.02,0.624,0.01,0.0
9,1163,1.02,0.0,0.009,0.0
9,1165,1.02,0.0,0.042,0.0
9,1166,1.02,0.64,0.009,0.0
9,1167,1.02,0.0,0.01,0.0
9,1170,1.02,0.0,0.043,0.138
9,1171,1.02,0.0,0.047,0.206
9,1173,1.02,0.0,0.102,0.275
9,1174,1.02,0.0,0.107,0.294
9,1175,1.02,0.0,0.242,0.306
9,1176,1.02,0.0,0.055,0.319
9,1177,1.02,0.0,0.248,0.356
9,1178,1.02,0.0,0.245,0.325
9,1182,1.02,0.0,0.211,0.175
9,1183,1.02,0.0,0.11,0.2
9,1184,1.02,0.0,0.118,0.056
9,1188,1.02,0.0,0.19,0.0
9,1189,1.02,0.0,1.782,0.0
9,1190,1.02,0.0,0.57,0.0
9,1192,1.02,0.0,0.158,0.0
9,1196,1.02,0.0,0.076,0.0
9,1200,1.02,1.889,0.02,0.0
9,1202,1.02,1.909,0.009,0.0
9,1204,1.02,1.922,0.041,0.0
9,1205,1.02,1.933,0.01,0.0
9,1206,1.02,0.97,0.009,0.0
9,1208,1.02,0.084,0.043,0.0
9,1209,1.02,0.0,0.009,0.0
9,1212,1.02,0.0,0.031,0.0
9,1213,1.02,0.0,0.02,0.0
9,1214,1.02,0.0,0.009,0.0
9,1215,1.02,0.629,0.01,0.0
9,1216,1.02,1.177,0.055,0.0
9,1218,1.02,0.0,0.009,0.006
9,1219,1.02,0.0,0.01,0.063
9,1221,1.02,0.0,0.0,0.0
9,1229,1.02,0.0,0.0,0.0
9,1232,1.02,1.192,0.027,0.094
9,1240,1.02,1.922,0.53,0.0
9,1241,1.02,0.109,0.258,0.0
9,1245,1.02,0.75,0.151,0.0
9,1246,1.02,0.0,0.015,0.0
9,1249,1.02,0.0,0.01,0.0
9,1252,1.02,0.674,0.009,0.0
9,1254,1.02,0.0,0.076,0.0
9,1255,1.02,0.0,0.069,0.0
9,1258,1.02,0.0,0.009,0.0
9,1260,1.02,0.0,0.02,0.0
9,1261,1.02,0.621,0.009,0.0
9,1263,1.02,0.0,0.029,0.0
9,1264,1.02,1.555,0.047,0.0
9,1267,1.02,0.0,0.036,0.044
9,1268,1.02,0.081,0.009,0.069
9,1269,1.02,0.581,0.01,0.075
9,1273,1.02,0.615,0.009,0.156
9,1275,1.02,0.0,0.034,0.144
9,1279,1.02,0.0,0.028,0.031
9,1281,1.02,0.635,0.009,0.019
9,1282,1.02,0.0,0.041,0.006
9,1288,1.02,1.941,0.09,0.0
9,1289,1.02,1.938,0.114,0.0
9,1290,1.02,0.181,0.135,0.0
9,1294,1.02,0.0,0.073,0.0
9,1295,1.02,0.0,0.011,0.0
9,1296,1.02,0.638,0.04,0.0
9,1297,1.02,0.0,0.024,0.0
9,1299,1.02,0.037,0.016,0.0
9,1303,1.02,0.0,0.011,0.0
9,1306,1.02,0.0,0.011,0.0
9,1317,1.02,0.679,0.011,0.031
9,1320,1.02,0.0,0.036,0.056
9,1321,1.02,0.641,0.01,0.025
9,1322,1.02,0.0,0.011,0.025
9,1323,1.02,0.0,0.035,0.019
9,1325,1.02,0.607,0.01,0.006
9,1329,1.02,0.571,0.048,0.0
9,1335,1.02,0.387,0.307,0.0
9,1337,1.02,1.939,0.562,0.0
9,1341,1.02,0.0,1.403,0.0
9,1342,1.02,0.0,0.34,0.0
9,1343,1.02,0.0,0.027,0.0
9,1344,1.02,0.655,0.009,0.0
9,1346,1.02,0.0,0.027,0.0
9,1349,1.02,0.0,0.036,0.0
9,1354,1.02,0.0,0.009,0.0
9,1356,1.02,0.083,0.042,0.0
9,1357,1.02,0.0,0.009,0.0
9,1359,1.02,0.626,0.009,0.0
9,1360,1.02,1.075,0.099,0.0
9,1361,1.02,0.851,0.016,0.031
9,1362,1.02,0.0,0.009,0.031
9,1363,1.02,0.0,0.029,0.094
9,1364,1.02,0.349,0.023,0.094
9,1365,1.02,0.298,0.01,0.075
9,1368,1.02,0.211,0.017,0.05
9,1372,1.02,0.0,0.016,0.019
9,1378,1.02,0.0,0.009,0.0
9,1381,1.02,0.611,1.426,0.0
9,1384,1.02,0.502,0.281,0.0
9,1391,1.02,0.0,0.013,0.0
9,1392,1.02,0.0,0.034,0.0
9,1395,1.02,0.0,0.029,0.0
9,1398,1.02,0.0,0.012,0.0
9,1401,1.02,0.636,0.009,0.0
9,1402,1.02,0.0,0.04,0.0
9,1403,1.02,0.0,0.09,0.0
9,1404,1.02,0.0,0.036,0.0
9,1405,1.02,0.624,0.009,0.0
9,1406,1.02,0.0,0.009,0.0
9,1410,1.02,0.0,0.08,0.113
9,1412,1.02,0.655,0.195,0.219
9,1413,1.02,0.0,0.23,0.3
9,1415,1.02,0.0,0.198,0.325
9,1420,1.02,0.087,0.081,0.169
9,1421,1.02,0.52,0.097,0.131
9,1423,1.02,0.0,0.218,0.05
9,1426,1.02,0.0,0.095,0.006
9,1429,1.02,0.591,1.021,0.0
9,1430,1.02,0.0,0.699,0.0
9,1433,1.02,0.622,0.285,0.0
9,1437,1.02,0.0,0.066,0.0
9,1438,1.02,0.0,0.055,0.0
9,1440,1.02,0.655,0.019,0.0
9,1442,1.02,0.0,0.022,0.0
9,1443,1.02,0.0,0.014,0.0
9,1446,1.02,0.0,0.014,0.0
9,1456,1.02,0.0,0.0,0.0
9,1461,1.02,1.72,0.068,0.044
9,1462,1.02,0.986,0.023,0.113
9,1467,1.02,0.0,0.027,0.35
9,1469,1.02,0.0,0.044,0.3
9,1472,1.02,0.0,0.087,0.188
9,1473,1.02,0.0,0.062,0.138
9,1475,1.02,0.0,0.215,0.006
9,1477,1.02,0.0,0.384,0.0
9,1478,1.02,0.0,0.993,0.0
9,1479,1.02,0.0,0.311,0.0
9,1481,1.02,0.0,0.279,0.0
9,1488,1.02,1.869,0.005,0.0
9,1491,1.02,0.657,0.005,0.0
9,1492,1.02,0.0,0.003,0.0
9,1494,1.02,0.636,0.027,0.0
9,1497,1.02,0.0,0.019,0.0
9,1498,1.02,0.633,0.02,0.0
9,1501,1.02,0.22,0.003,0.0
9,1502,1.02,0.327,0.036,0.0
9,1504,1.02,0.0,0.006,0.025
9,1509,1.02,0.0,0.152,0.306
9,1511,1.02,0.0,0.267,0.35
9,1513,1.02,0.0,0.115,0.363
9,1520,1.02,0.0,0.157,0.194
9,1521,1.02,0.0,0.124,0.131
9,1528,1.02,0.0,0.31,0.0
9,1529,1.02,0.0,0.333,0.0
9,1532,1.02,0.0,0.321,0.0
9,1538,1.02,1.883,0.013,0.0
9,1539,1.02,1.887,0.035,0.0
9,1542,1.02,1.912,0.039,0.0
9,1543,1.02,0.898,0.009,0.0
9,1552,1.02,0.171,0.015,0.025
9,1554,1.02,0.0,0.047,0.175
9,1558,1.02,1.775,0.084,0.15
9,1566,1.02,0.379,0.205,0.156
