location,time_seq,gen_capacity,CL,GC,GG
2,1014,1.62,0.0,0.074,0.0
2,1020,1.62,0.0,0.082,0.0
2,1021,1.62,0.0,0.083,0.0
2,1024,1.62,0.0,0.072,0.0
2,1033,1.62,0.0,0.269,0.338
2,1034,1.62,0.0,0.112,0.381
2,1035,1.62,0.0,0.104,0.244
2,1040,1.62,0.0,0.145,0.244
2,1047,1.62,0.0,0.993,0.006
2,1054,1.62,0.0,0.144,0.0
2,1065,1.62,0.0,0.094,0.0
2,1073,1.62,1.06,0.164,0.025
2,1074,1.62,0.384,0.43,0.044
2,1076,1.62,0.052,0.265,0.138
2,1085,1.62,0.0,1.113,0.106
2,1089,1.62,0.0,0.158,0.125
2,1090,1.62,0.0,0.309,0.05
2,1091,1.62,0.0,0.298,0.006
2,1093,1.62,0.0,0.37,0.0
2,1094,1.62,0.0,0.389,0.0
2,1095,1.62,0.0,0.308,0.0
2,1099,1.62,0.0,0.386,0.0
2,1101,1.62,0.0,0.386,0.0
2,1104,1.62,0.0,0.348,0.0
2,1105,1.62,0.0,0.076,0.0
2,1107,1.62,0.0,0.284,0.0
2,1110,1.62,0.0,0.256,0.0
2,1111,1.62,0.0,0.158,0.0
2,1113,1.62,0.727,0.115,0.0
2,1116,1.62,0.0,0.198,0.0
2,1120,1.62,0.0,0.197,0.0
2,1122,1.62,0.0,0.108,0.075
2,1123,1.62,0.0,0.107,0.275
2,1125,1.62,0.0,0.255,0.363
2,1126,1.62,0.0,0.323,0.556
2,1127,1.62,0.0,0.329,0.363
2,1129,1.62,1.374,0.181,0.369
2,1132,1.62,0.0,0.257,0.331
2,1134,1.62,0.0,0.246,0.131
2,1135,1.62,0.0,0.173,0.181
2,1136,1.62,0.0,0.169,0.169
2,1138,1.62,0.0,0.143,0.025
2,1140,1.62,0.0,0.179,0.0
2,1142,1.62,0.0,0.355,0.0
2,1153,1.62,0.0,0.107,0.0
2,1155,1.62,0.0,0.106,0.0
2,1159,1.62,0.0,0.092,0.0
2,1161,1.62,0.0,0.096,0.0
2,1163,1.62,0.0,0.065,0.0
2,1167,1.62,0.0,0.068,0.0
2,1169,1.62,0.0,0.609,0.019
2,1176,1.62,0.0,0.255,0.119
2,1180,1.62,1.68,0.115,0.256
2,1181,1.62,1.177,0.187,0.069
2,1182,1.62,0.0,0.134,0.213
2,1184,1.62,0.0,0.14,0.056
2,1185,1.62,0.0,0.149,0.013
2,1188,1.62,0.277,1.791,0.0
2,1189,1.62,0.76,1.502,0.0
2,1193,1.62,0.0,1.168,0.0
2,1198,1.62,0.0,0.314,0.0
2,1199,1.62,0.0,0.126,0.0
2,1200,1.62,0.0,0.133,0.0
2,1202,1.62,0.0,0.119,0.0
2,1206,1.62,0.0,0.069,0.0
2,1207,1.62,0.0,0.134,0.0
2,1211,1.62,0.0,0.071,0.0
2,1212,1.62,0.0,0.108,0.0
2,1213,1.62,0.0,0.118,0.0
2,1216,1.62,0.0,0.297,0.006
2,1217,1.62,1.355,2.187,0.038
2,1219,1.62,0.0,1.507,0.419
2,1222,1.62,0.0,1.44,0.538
2,1224,1.62,0.152,0.25,0.444
2,1225,1.62,2.123,0.374,0.5
2,1226,1.62,1.91,0.266,0.531
2,1232,1.62,0.0,0.209,0.263
2,1233,1.62,0.0,0.202,0.175
2,1234,1.62,0.581,0.789,0.0
2,1235,1.62,1.971,1.175,0.0
2,1236,1.62,0.088,1.28,0.006
2,1237,1.62,0.0,2.173,0.0
2,1238,1.62,0.0,2.108,0.0
2,1239,1.62,0.0,1.444,0.0
2,1241,1.62,0.0,1.469,0.0
2,1243,1.62,0.0,2.264,0.0
2,1246,1.62,0.0,1.491,0.0
2,1247,1.62,0.0,1.159,0.0
2,1248,1.62,0.0,0.12,0.0
2,1249,1.62,0.0,0.12,0.0
2,1250,1.62,0.0,0.099,0.0
2,1251,1.62,1.393,0.089,0.0
2,1253,1.62,0.0,0.127,0.0
2,1254,1.62,0.0,0.093,0.0
2,1256,1.62,0.0,0.124,0.0
2,1257,1.62,0.0,0.127,0.0
2,1260,1.62,0.0,0.124,0.0
2,1261,1.62,0.0,0.119,0.0
2,1265,1.62,0.0,1.37,0.006
2,1266,1.62,0.0,1.373,0.075
2,1270,1.62,0.0,1.765,0.306
2,1272,1.62,0.0,1.47,0.35
2,1273,1.62,0.0,1.464,0.156
2,1274,1.62,0.0,1.498,0.15
2,1277,1.62,0.0,1.182,0.081
2,1279,1.62,0.898,0.699,0.019
2,1280,1.62,0.0,0.686,0.019
2,1283,1.62,1.286,1.808,0.006
2,1285,1.62,0.0,1.839,0.0
2,1286,1.62,0.0,1.493,0.0
2,1287,1.62,0.0,0.616,0.0
2,1288,1.62,0.0,0.351,0.0
2,1289,1.62,0.0,0.358,0.0
2,1292,1.62,0.0,0.321,0.0
2,1296,1.62,0.0,0.158,0.0
2,1298,1.62,0.0,0.078,0.0
2,1299,1.62,0.0,0.096,0.0
2,1300,1.62,0.0,0.111,0.0
2,1303,1.62,0.0,0.095,0.0
2,1304,1.62,0.0,0.107,0.0
2,1308,1.62,0.0,0.116,0.0
2,1309,1.62,0.0,0.093,0.0
2,1313,1.62,0.0,0.089,0.006
2,1314,1.62,1.45,0.155,0.019
2,1316,1.62,0.0,1.853,0.056
2,1317,1.62,0.64,1.523,0.069
2,1319,1.62,0.306,0.107,0.056
2,1322,1.62,0.0,0.067,0.038
2,1324,1.62,0.0,0.099,0.031
2,1325,1.62,0.0,0.058,0.013
2,1327,1.62,0.0,0.207,0.006
2,1328,1.62,0.0,1.516,0.006
2,1330,1.62,0.0,1.516,0.0
2,1333,1.62,0.0,1.572,0.0
2,1334,1.62,0.0,1.465,0.0
2,1336,1.62,0.0,1.981,0.0
2,1338,1.62,1.605,0.294,0.0
2,1339,1.62,0.0,0.342,0.0
2,1342,1.62,0.0,0.287,0.0
2,1343,1.62,0.0,0.274,0.0
2,1345,1.62,0.0,0.092,0.0
2,1346,1.62,0.0,0.26,0.0
2,1347,1.62,0.0,0.217,0.0
2,1348,1.62,0.0,0.086,0.0
2,1351,1.62,0.0,0.083,0.0
2,1352,1.62,0.0,0.137,0.0
2,1353,1.62,0.0,0.113,0.0
2,1355,1.62,0.0,0.114,0.0
2,1357,1.62,0.0,0.097,0.0
2,1359,1.62,0.0,0.122,0.0
2,1360,1.62,0.0,0.121,0.006
2,1361,1.62,0.0,0.106,0.038
2,1363,1.62,0.0,0.347,0.169
2,1364,1.62,0.11,0.465,0.156
2,1365,1.62,1.401,0.319,0.088
2,1368,1.62,0.0,0.723,0.069
2,1369,1.62,0.0,0.278,0.05
2,1373,1.62,0.0,0.722,0.025
2,1374,1.62,0.0,0.598,0.031
2,1376,1.62,0.0,0.291,0.013
2,1377,1.62,0.0,0.281,0.013
2,1379,1.62,0.0,0.296,0.0
2,1380,1.62,0.735,0.263,0.006
2,1381,1.62,0.026,0.334,0.0
2,1383,1.62,0.0,0.314,0.0
2,1384,1.62,0.0,0.325,0.0
2,1385,1.62,0.0,0.294,0.0
2,1386,1.62,1.057,0.294,0.0
2,1388,1.62,0.0,0.281,0.0
2,1391,1.62,0.0,0.21,0.0
2,1392,1.62,0.0,0.289,0.0
2,1394,1.62,0.0,0.118,0.0
2,1395,1.62,0.0,0.132,0.0
2,1398,1.62,0.0,0.129,0.0
2,1401,1.62,0.0,0.123,0.0
2,1402,1.62,0.0,0.1,0.0
2,1403,1.62,0.0,0.082,0.0
2,1407,1.62,0.0,0.116,0.0
2,1409,1.62,0.0,0.552,0.031
2,1410,1.62,0.0,1.826,0.194
2,1411,1.62,0.0,1.794,0.425
2,1412,1.62,0.163,1.596,0.375
2,1414,1.62,0.0,1.393,0.519
2,1416,1.62,0.256,0.161,0.581
2,1417,1.62,2.007,0.195,0.344
2,1418,1.62,0.0,0.083,0.269
2,1419,1.62,0.0,0.127,0.2
2,1420,1.62,0.0,0.122,0.281
2,1423,1.62,0.0,0.09,0.081
2,1424,1.62,0.0,0.137,0.069
2,1425,1.62,0.0,0.165,0.025
2,1429,1.62,0.0,0.364,0.0
2,1430,1.62,0.0,0.349,0.0
2,1434,1.62,1.498,0.299,0.0
2,1435,1.62,0.0,0.293,0.0
2,1437,1.62,0.0,0.363,0.0
2,1438,1.62,0.0,0.228,0.0
2,1439,1.62,0.0,0.253,0.0
2,1440,1.62,0.0,0.142,0.0
2,1441,1.62,0.0,0.168,0.0
2,1442,1.62,0.0,0.16,0.0
2,1443,1.62,0.0,0.102,0.0
2,1445,1.62,0.0,0.155,0.0
2,1447,1.62,0.0,0.112,0.0
2,1449,1.62,0.0,0.101,0.0
2,1450,1.62,0.0,0.104,0.0
2,1451,1.62,0.0,0.143,0.0
2,1453,1.62,0.0,0.093,0.0
2,1455,1.62,0.0,0.123,0.0
2,1456,1.62,0.0,0.18,0.0
2,1461,1.62,0.0,1.578,0.05
2,1462,1.62,1.324,1.582,0.156
2,1465,1.62,0.268,1.457,0.381
2,1466,1.62,1.246,0.243,0.319
2,1467,1.62,0.0,0.126,0.488
2,1470,1.62,0.0,0.179,0.288
2,1471,1.62,0.0,0.202,0.363
2,1473,1.62,0.0,0.207,0.181
2,1474,1.62,0.0,0.228,0.044
2,1475,1.62,0.05,0.683,0.006
2,1477,1.62,0.0,0.327,0.0
2,1478,1.62,0.0,0.391,0.0
2,1479,1.62,0.0,0.784,0.0
2,1480,1.62,0.0,0.931,0.0
2,1483,1.62,2.165,0.26,0.0
2,1486,1.62,0.0,0.274,0.0
2,1487,1.62,0.0,0.289,0.0
2,1489,1.62,1.221,1.536,0.0
2,1490,1.62,0.0,0.15,0.0
2,1492,1.62,0.0,0.175,0.0
2,1493,1.62,0.0,0.199,0.0
2,1495,1.62,0.0,0.169,0.0
2,1496,1.62,0.0,0.112,0.0
2,1497,1.62,0.0,0.153,0.0
2,1498,1.62,0.0,0.155,0.0
2,1500,1.62,0.0,0.138,0.0
2,1501,1.62,0.0,0.153,0.0
2,1503,1.62,0.0,0.113,0.0
2,1510,1.62,0.0,1.539,0.581
2,1513,1.62,0.0,0.101,0.625
2,1514,1.62,0.0,0.157,0.606
2,1515,1.62,0.0,0.209,0.581
2,1517,1.62,0.0,0.201,0.494
2,1519,1.62,0.0,0.187,0.369
2,1520,1.62,0.0,0.143,0.281
2,1522,1.62,0.0,0.162,0.05
2,1523,1.62,0.0,0.192,0.006
2,1524,1.62,0.0,0.889,0.0
2,1526,1.62,0.0,2.02,0.0
2,1530,1.62,2.013,1.802,0.0
2,1532,1.62,0.0,1.473,0.0
2,1534,1.62,0.0,1.466,0.0
2,1535,1.62,0.0,1.525,0.0
2,1537,1.62,0.0,0.214,0.0
2,1538,1.62,0.79,0.534,0.0
2,1539,1.62,0.0,0.175,0.0
2,1540,1.62,0.0,0.13,0.0
2,1541,1.62,0.0,0.13,0.0
2,1543,1.62,0.0,0.15,0.0
2,1544,1.62,0.0,0.095,0.0
2,1545,1.62,0.0,0.1,0.0
2,1546,1.62,0.0,0.137,0.0
2,1547,1.62,0.0,0.096,0.0
2,1548,1.62,0.0,0.093,0.0
2,1550,1.62,0.0,0.098,0.0
2,1551,1.62,0.0,0.086,0.0
2,1554,1.62,0.0,2.419,0.369
2,1555,1.62,0.0,2.508,0.219
2,1562,1.62,0.0,0.111,0.619
2,1563,1.62,0.0,0.46,0.563
2,1564,1.62,0.0,0.228,0.494
2,1565,1.62,0.0,0.179,0.275
2,1566,1.62,0.0,0.157,0.375
2,1571,1.62,0.0,0.785,0.006
2,1573,1.62,0.0,1.712,0.0
2,1575,1.62,0.0,1.466,0.0
2,1576,1.62,0.0,1.503,0.0
2,1577,1.62,0.0,1.444,0.0
2,1580,1.62,0.0,1.457,0.0
2,1582,1.62,0.0,1.49,0.0
2,1583,1.62,0.0,1.448,0.0
2,1589,1.62,0.0,0.124,0.0
2,1590,1.62,0.0,0.171,0.0
2,1591,1.62,0.0,0.139,0.0
2,1593,1.62,0.0,0.082,0.0
2,1594,1.62,0.0,0.133,0.0
2,1595,1.62,0.0,0.109,0.0
2,1599,1.62,1.494,0.075,0.0
2,1604,1.62,0.0,1.544,0.106
2,1606,1.62,0.0,1.51,0.169
2,1607,1.62,0.0,1.561,0.406
2,1608,1.62,0.0,1.615,0.313
2,1611,1.62,0.0,1.521,0.1
2,1613,1.62,0.0,0.336,0.344
2,1616,1.62,0.0,0.182,0.275
2,1619,1.62,0.27,1.062,0.013
2,1620,1.62,0.0,1.665,0.0
2,1621,1.62,0.0,1.643,0.0
2,1623,1.62,0.0,1.494,0.0
2,1627,1.62,0.0,1.49,0.0
2,1629,1.62,0.0,1.421,0.0
2,1631,1.62,0.0,0.213,0.0
2,1633,1.62,0.0,0.149,0.0
2,1636,1.62,0.0,0.159,0.0
2,1637,1.62,0.0,0.157,0.0
2,1638,1.62,0.0,0.069,0.0
2,1643,1.62,0.0,0.109,0.0
2,1644,1.62,0.0,0.09,0.0
2,1645,1.62,0.0,0.067,0.0
2,1646,1.62,0.0,0.102,0.0
2,1647,1.62,0.0,0.105,0.0
2,1648,1.62,1.429,0.089,0.006
2,1649,1.62,0.345,0.084,0.031
2,1651,1.62,0.0,0.135,0.45
2,1652,1.62,0.0,1.721,0.513
2,1656,1.62,0.195,0.186,0.625
2,1658,1.62,0.0,0.223,0.581
2,1659,1.62,1.587,0.189,0.6
2,1660,1.62,0.478,0.14,0.519
2,1661,1.62,0.74,0.201,0.506
2,1662,1.62,1.561,0.173,0.444
2,1669,1.62,0.0,1.375,0.0
2,1670,1.62,0.0,1.383,0.0
2,1672,1.62,0.0,0.656,0.0
2,1674,1.62,1.364,0.29,0.0
2,1676,1.62,0.0,0.262,0.0
2,1677,1.62,0.0,0.288,0.0
2,1680,1.62,0.0,0.287,0.0
2,1681,1.62,0.0,0.148,0.0
2,1686,1.62,0.0,0.119,0.0
2,1688,1.62,0.0,0.115,0.0
2,1693,1.62,0.0,0.182,0.0
2,1694,1.62,0.0,0.164,0.0
2,1695,1.62,0.0,0.101,0.0
2,1697,1.62,0.0,0.13,0.031
2,1700,1.62,0.0,1.787,0.463
2,1702,1.62,0.0,1.162,0.613
2,1704,1.62,0.0,0.205,0.625
2,1705,1.62,0.0,0.2,0.625
2,1706,1.62,0.0,0.149,0.606
2,1708,1.62,0.0,0.149,0.569
2,1709,1.62,0.0,0.638,0.519
2,1711,1.62,0.387,0.297,0.375
2,1713,1.62,0.89,0.215,0.188
2,1714,1.62,0.895,0.239,0.075
2,1715,1.62,0.0,0.218,0.006
2,1716,1.62,0.0,1.394,0.0
2,1719,1.62,0.0,0.563,0.0
2,1720,1.62,0.0,0.481,0.0
2,1724,1.62,0.0,0.43,0.0
2,1725,1.62,0.0,0.464,0.0
2,1726,1.62,0.0,0.374,0.0
2,1727,1.62,0.0,0.384,0.0
2,1732,1.62,0.0,0.127,0.0
2,1744,1.62,0.0,0.829,0.0
2,1745,1.62,0.0,1.449,0.038
2,1749,1.62,0.0,1.618,0.569
2,1751,1.62,2.279,0.515,0.631
2,1752,1.62,0.479,0.288,0.644
2,1753,1.62,0.0,0.301,0.638
2,1755,1.62,0.0,0.272,0.6
2,1757,1.62,2.237,0.782,0.513
2,1758,1.62,0.069,0.419,0.45
2,1759,1.62,1.91,0.317,0.388
2,1762,1.62,2.256,0.266,0.075
2,1764,1.62,0.0,1.404,0.0
2,1768,1.62,0.0,0.334,0.006
2,1769,1.62,0.0,0.322,0.0
2,1775,1.62,0.0,0.121,0.0
2,1776,1.62,0.0,0.122,0.0
2,1779,1.62,0.0,0.109,0.0
2,1781,1.62,0.0,0.147,0.0
2,1786,1.62,0.0,0.203,0.0
2,1787,1.62,0.0,0.245,0.0
2,1789,1.62,0.0,0.206,0.0
2,1790,1.62,1.41,0.183,0.0
2,1792,1.62,0.0,0.151,0.006
2,1794,1.62,0.0,0.101,0.375
2,1798,1.62,0.0,0.235,0.6
2,1800,1.62,0.0,0.156,0.638
2,1806,1.62,0.0,0.101,0.456
2,1814,1.62,0.0,0.51,0.0
2,1815,1.62,0.0,0.434,0.0
2,1822,1.62,0.0,0.253,0.0
2,1829,1.62,0.0,0.186,0.0
2,1833,1.62,0.0,0.122,0.0
2,1834,1.62,0.0,0.094,0.0
2,1836,1.62,0.0,0.114,0.0
2,1838,1.62,0.0,0.056,0.0
2,1842,1.62,0.0,1.835,0.331
2,1844,1.62,0.0,1.09,0.388
2,1850,1.62,0.0,0.102,0.275
2,1853,1.62,0.0,0.125,0.513
2,1873,1.62,0.0,0.127,0.0
2,1880,1.62,0.0,1.382,0.0
2,1893,1.62,0.0,0.34,0.544
2,1900,1.62,0.0,0.24,0.525
2,1910,1.62,0.0,1.502,0.0
2,1918,1.62,0.0,0.132,0.0
2,1925,1.62,0.0,0.126,0.0
2,1930,1.62,0.0,0.11,0.0
2,1935,1.62,0.0,1.332,0.0
2,1936,1.62,0.0,1.348,0.0
2,1949,1.62,0.0,0.301,0.044
2,1954,1.62,0.0,1.679,0.013
2,1956,1.62,0.0,1.352,0.0
2,1962,1.62,2.168,0.351,0.0
2,1979,1.62,0.0,0.246,0.0
2,1981,1.62,2.016,0.701,0.0
2,1982,1.62,0.0,0.148,0.0
2,1990,1.62,0.0,0.28,0.194
2,2006,1.62,0.0,0.222,0.006
2,2013,1.62,0.0,0.369,0.0
2,2019,1.62,0.0,0.114,0.0
2,2030,1.62,0.0,0.078,0.0
2,2031,1.62,0.0,0.102,0.0
2,2043,1.62,0.0,0.222,0.506
2,2051,1.62,0.0,0.309,0.0
2,2061,1.62,0.0,0.112,0.0
2,2066,1.62,0.0,0.15,0.0
2,2068,1.62,0.0,0.178,0.0
2,2078,1.62,0.0,0.128,0.0
2,2084,1.62,0.0,0.124,0.531
2,2101,1.62,0.0,0.287,0.0
2,2121,1.62,0.0,1.569,0.0
2,2122,1.62,0.113,1.537,0.0
2,2141,1.62,0.0,0.207,0.5
2,2153,1.62,0.0,1.458,0.0
2,2162,1.62,0.0,0.118,0.0
2,2164,1.62,0.0,0.089,0.0
2,2183,1.62,0.0,0.102,0.588
2,2189,1.62,0.086,0.256,0.513
2,2193,1.62,0.0,0.086,0.156
2,2196,1.62,0.0,0.402,0.0
2,2233,1.62,0.0,0.106,0.663
2,2252,1.62,0.0,0.53,0.0
2,2256,1.62,0.0,0.195,0.006
2,2257,1.62,0.0,0.161,0.0
2,2266,1.62,1.475,0.099,0.0
2,2271,1.62,0.0,0.134,0.0
2,2276,1.62,0.0,0.365,0.469
2,2280,1.62,0.0,0.264,0.638
2,2286,1.62,0.0,0.117,0.456
2,2289,1.62,0.295,0.187,0.15
2,2292,1.62,0.0,0.575,0.006
2,2314,1.62,0.0,0.08,0.0
2,2315,1.62,0.0,0.098,0.0
2,2321,1.62,0.87,0.298,0.125
2,2326,1.62,0.0,0.114,0.581
2,2333,1.62,0.0,0.075,0.35
2,2335,1.62,0.0,0.159,0.338
2,2337,1.62,0.0,0.103,0.144
2,2350,1.62,0.0,0.118,0.0
2,2361,1.62,0.0,0.15,0.0
2,2362,1.62,0.0,0.149,0.0
2,2369,1.62,0.0,0.073,0.119
2,2374,1.62,0.0,0.091,0.444
2,2380,1.62,0.0,0.127,0.563
2,2382,1.62,0.0,0.149,0.456
2,2386,1.62,0.9,0.293,0.081
2,2389,1.62,0.0,0.464,0.0
2,2391,1.62,0.0,0.93,0.0
2,2399,1.62,0.0,0.122,0.0
2,2401,1.62,0.0,0.109,0.0
2,2404,1.62,0.0,0.134,0.0
2,2423,1.62,0.0,0.165,0.638
2,2425,1.62,2.108,0.14,0.663
2,2427,1.62,2.302,0.128,0.625
2,2429,1.62,1.653,0.29,0.538
2,2435,1.62,0.675,0.851,0.006
2,2442,1.62,2.174,0.307,0.0
2,2443,1.62,0.465,0.241,0.0
2,2444,1.62,0.0,0.219,0.0
2,2445,1.62,0.0,0.119,0.0
2,2467,1.62,0.0,1.767,0.494
2,2471,1.62,0.0,0.104,0.669
2,2487,1.62,0.0,1.873,0.0
2,2490,1.62,2.093,1.497,0.0
2,2501,1.62,0.0,0.065,0.0
2,2506,1.62,0.0,0.161,0.0
2,2509,1.62,0.0,0.051,0.0
2,2523,1.62,0.0,0.512,0.569
2,2527,1.62,0.0,0.775,0.269
2,2533,1.62,0.0,1.152,0.0
2,2536,1.62,0.0,0.313,0.0
2,2543,1.62,0.0,0.098,0.0
2,2546,1.62,0.0,0.197,0.0
2,2551,1.62,0.0,0.078,0.0
2,2553,1.62,0.0,0.094,0.0
2,2554,1.62,0.0,0.103,0.0
2,2555,1.62,0.0,0.137,0.0
2,2557,1.62,2.03,1.065,0.0
2,2558,1.62,0.479,0.186,0.0
2,2559,1.62,0.0,0.09,0.0
2,2572,1.62,0.0,1.564,0.056
2,2576,1.62,0.0,1.468,0.088
2,2580,1.62,0.0,0.339,0.006
2,2581,1.62,0.0,0.59,0.0
2,2584,1.62,0.0,1.092,0.0
2,2585,1.62,0.0,1.274,0.0
2,2593,1.62,0.0,0.099,0.0
2,2599,1.62,0.0,0.149,0.0
2,2610,1.62,0.986,1.546,0.419
2,2612,1.62,0.0,1.567,0.563
2,2613,1.62,0.0,1.372,0.6
2,2619,1.62,0.983,0.131,0.569
2,2622,1.62,0.0,0.156,0.463
2,2630,1.62,0.0,2.383,0.0
2,2634,1.62,1.816,1.452,0.0
2,2635,1.62,0.0,1.447,0.0
2,2639,1.62,0.0,0.147,0.0
2,2643,1.62,0.0,0.113,0.0
2,2649,1.62,0.0,0.115,0.0
2,2650,1.62,0.0,0.083,0.0
2,2657,1.62,0.0,0.132,0.3
2,2668,1.62,0.0,0.245,0.581
2,2671,1.62,0.0,0.235,0.4
2,2672,1.62,0.0,0.276,0.306
2,2674,1.62,0.0,0.325,0.113
2,2680,1.62,0.0,0.233,0.0
2,2685,1.62,0.0,0.244,0.0
2,2688,1.62,0.0,0.123,0.0
2,2703,1.62,0.0,0.125,0.006
2,2707,1.62,0.0,0.126,0.5
2,2708,1.62,0.0,0.159,0.556
2,2709,1.62,0.0,0.388,0.406
2,2711,1.62,1.595,1.322,0.338
2,2712,1.62,0.553,1.331,0.388
2,2713,1.62,0.0,1.301,0.5
2,2717,1.62,0.0,0.209,0.313
2,2720,1.62,0.0,0.202,0.313
2,2723,1.62,0.0,0.195,0.019
2,2724,1.62,0.0,0.395,0.0
2,2726,1.62,0.0,0.578,0.0
2,2728,1.62,0.0,2.028,0.0
2,2738,1.62,0.0,0.081,0.0
2,2739,1.62,0.0,0.133,0.0
2,2742,1.62,0.0,0.124,0.0
2,2745,1.62,0.0,0.108,0.0
2,2746,1.62,0.0,0.126,0.0
2,2747,1.62,0.0,0.084,0.0
2,2750,1.62,0.155,0.101,0.0
2,2760,1.62,0.0,0.309,0.213
2,2761,1.62,0.0,0.228,0.219
2,2766,1.62,0.673,0.271,0.431
2,2779,1.62,0.0,1.432,0.0
2,2782,1.62,0.0,0.202,0.0
2,2784,1.62,0.0,0.17,0.0
2,2785,1.62,0.0,0.167,0.0
2,2788,1.62,0.0,0.094,0.0
2,2790,1.62,0.0,0.085,0.0
2,2792,1.62,0.0,0.126,0.0
2,2800,1.62,0.0,1.455,0.025
2,2808,1.62,0.0,0.122,0.644
2,2813,1.62,1.74,0.382,0.531
2,2820,1.62,0.0,0.271,0.0
2,2825,1.62,0.0,1.915,0.0
2,2827,1.62,0.0,1.437,0.0
2,2837,1.62,0.0,0.143,0.0
2,2838,1.62,0.0,0.113,0.0
2,2842,1.62,0.0,0.063,0.0
2,2845,1.62,0.0,0.092,0.0
2,2847,1.62,0.0,0.063,0.006
2,2849,1.62,1.006,0.053,0.25
2,2851,1.62,0.214,0.344,0.394
2,2852,1.62,0.0,0.28,0.456
2,2854,1.62,0.0,0.281,0.506
