location,time_seq,gen_capacity,CL,GC,GG
3,409,1.0,0.0,0.409,0.131
3,410,1.0,0.0,0.345,0.119
3,411,1.0,0.0,0.434,0.138
3,412,1.0,0.0,0.4,0.106
3,414,1.0,0.0,0.337,0.144
3,415,1.0,0.0,0.357,0.1
3,416,1.0,0.0,0.366,0.094
3,417,1.0,0.0,0.329,0.031
3,418,1.0,0.0,0.362,0.019
3,419,1.0,0.0,0.371,0.0
3,422,1.0,0.0,0.431,0.0
3,424,1.0,0.0,0.428,0.0
3,426,1.0,0.0,0.441,0.0
3,427,1.0,0.0,0.444,0.0
3,428,1.0,0.0,0.574,0.0
3,429,1.0,0.0,0.527,0.0
3,430,1.0,0.0,0.436,0.0
3,431,1.0,0.0,0.957,0.0
3,432,1.0,0.0,0.428,0.0
3,433,1.0,0.0,0.076,0.0
3,434,1.0,2.023,0.439,0.0
3,435,1.0,2.066,0.408,0.0
3,436,1.0,0.361,0.459,0.0
3,437,1.0,0.0,0.447,0.0
3,439,1.0,0.0,0.472,0.0
3,440,1.0,0.0,0.432,0.0
3,442,1.0,0.482,0.415,0.0
3,443,1.0,0.0,0.419,0.0
3,445,1.0,0.0,0.43,0.0
3,447,1.0,0.0,0.442,0.0
3,448,1.0,0.0,0.461,0.013
3,449,1.0,0.0,0.464,0.088
3,450,1.0,0.0,0.45,0.025
3,451,1.0,0.0,0.414,0.031
3,452,1.0,0.0,0.396,0.063
3,453,1.0,0.0,0.438,0.119
3,454,1.0,0.0,0.397,0.169
3,455,1.0,0.0,0.371,0.231
3,456,1.0,0.0,0.311,0.294
3,457,1.0,0.0,0.264,0.294
3,458,1.0,0.0,0.305,0.181
3,459,1.0,0.0,0.311,0.169
3,460,1.0,0.0,0.26,0.231
3,461,1.0,0.0,0.258,0.213
3,463,1.0,0.0,0.299,0.038
3,464,1.0,0.0,0.296,0.044
3,465,1.0,0.0,0.07,0.05
3,466,1.0,0.0,0.056,0.019
3,467,1.0,0.0,0.059,0.006
3,468,1.0,0.0,0.053,0.0
3,469,1.0,0.0,0.053,0.0
3,470,1.0,0.0,0.054,0.0
3,471,1.0,0.0,0.056,0.0
3,472,1.0,0.0,0.057,0.0
3,473,1.0,0.0,0.057,0.0
3,474,1.0,0.0,0.058,0.0
3,476,1.0,0.0,0.047,0.0
3,478,1.0,0.0,0.044,0.0
3,479,1.0,0.0,0.118,0.0
3,480,1.0,0.0,0.089,0.0
3,481,1.0,0.0,0.327,0.0
3,482,1.0,2.022,0.06,0.0
3,483,1.0,2.047,0.046,0.0
3,484,1.0,0.474,0.042,0.0
3,485,1.0,0.0,0.046,0.0
3,486,1.0,0.0,0.055,0.0
3,487,1.0,0.0,0.06,0.0
3,488,1.0,0.0,0.052,0.0
3,489,1.0,1.026,0.037,0.0
3,490,1.0,0.0,0.041,0.0
3,491,1.0,0.0,0.057,0.0
3,492,1.0,0.0,0.053,0.0
3,493,1.0,0.0,0.044,0.0
3,494,1.0,0.0,0.034,0.0
3,495,1.0,0.0,0.045,0.0
3,496,1.0,0.0,0.057,0.006
3,498,1.0,0.0,0.031,0.044
3,500,1.0,0.0,0.067,0.081
3,501,1.0,0.0,0.047,0.069
3,502,1.0,0.0,0.033,0.131
3,503,1.0,0.0,0.133,0.081
3,504,1.0,0.0,0.067,0.05
3,505,1.0,0.0,0.089,0.056
3,506,1.0,0.0,0.135,0.05
3,507,1.0,0.0,0.777,0.075
3,508,1.0,0.0,0.527,0.106
3,509,1.0,0.0,0.452,0.069
3,510,1.0,0.0,0.409,0.038
3,511,1.0,0.0,0.419,0.031
3,512,1.0,0.0,0.426,0.038
3,513,1.0,0.0,0.346,0.044
3,514,1.0,0.0,0.394,0.006
3,515,1.0,0.0,0.446,0.0
3,516,1.0,0.0,0.372,0.0
3,517,1.0,0.0,0.391,0.0
3,518,1.0,0.0,0.367,0.0
3,519,1.0,0.0,0.387,0.0
3,520,1.0,0.0,0.358,0.0
3,521,1.0,0.0,0.404,0.0
